chr	start	end	strand	coverage1	numCs1	numTs1	coverage2	numCs2	numTs2	coverage3	numCs3	numTs3	coverage4	numCs4	numTs4	coverage5	numCs5	numTs5	coverage6	numCs6	numTs6	coverage7	numCs7	numTs7	coverage8	numCs8	numTs8	coverage9	numCs9	numTs9	coverage10	numCs10	numTs10	coverage11	numCs11	numTs11	coverage12	numCs12	numTs12	coverage13	numCs13	numTs13	coverage14	numCs14	numTs14	coverage15	numCs15	numTs15	coverage16	numCs16	numTs16	coverage17	numCs17	numTs17	coverage18	numCs18	numTs18	coverage19	numCs19	numTs19	coverage20	numCs20	numTs20
NC_059189.1	7540343	7540344	*	40	0	40	18	0	18	20	0	20	21	0	21	31	1	30	33	7	26	22	0	22	14	0	14	29	0	29	30	0	30	36	0	36	20	0	20	32	0	32	26	0	26	33	0	33	21	0	21	29	0	29	25	0	25	25	0	25	23	0	23
NC_059189.1	10767436	10767437	*	15	0	15	20	0	20	11	0	11	12	0	12	11	0	11	13	3	10	12	1	11	13	0	13	16	0	16	13	0	13	25	0	25	12	0	12	17	0	17	12	3	9	16	0	16	16	0	16	16	0	16	10	0	10	12	2	10	11	0	11
NC_059190.1	1445894	1445895	*	16	1	15	21	1	20	14	2	12	12	1	11	11	0	11	22	3	19	11	0	11	11	5	6	15	1	14	17	2	15	18	2	16	18	5	13	16	0	16	19	5	14	18	2	16	26	3	23	24	4	20	19	3	16	14	4	10	14	0	14
NC_059190.1	4608111	4608112	*	23	0	23	27	0	27	25	0	25	32	1	31	25	0	25	38	4	34	13	0	13	33	4	29	23	0	23	25	8	17	31	1	30	23	4	19	33	0	33	24	0	24	20	0	20	16	0	16	35	1	34	33	10	23	30	0	30	12	1	11
NC_059190.1	10016004	10016005	*	14	0	14	31	0	31	30	0	30	32	0	32	17	0	17	34	3	31	26	0	26	14	0	14	25	0	25	27	0	27	20	0	20	17	0	17	21	1	20	17	0	17	25	0	25	26	0	26	20	0	20	26	0	26	50	0	50	10	0	10
NC_059191.1	3649894	3649895	*	18	0	18	14	0	14	13	0	13	17	1	16	24	0	24	25	3	22	18	0	18	21	0	21	20	0	20	14	0	14	19	0	19	16	1	15	22	0	22	14	0	14	20	0	20	13	0	13	17	0	17	27	1	26	19	0	19	23	0	23
NC_059191.1	5464231	5464232	*	30	0	30	19	0	19	20	0	20	14	0	14	21	0	21	17	5	12	15	0	15	23	16	7	17	0	17	29	1	28	28	0	28	12	3	9	25	0	25	20	0	20	35	0	35	20	0	20	30	0	30	40	0	40	22	0	22	17	10	7
NC_059191.1	7174689	7174690	*	22	0	22	10	1	9	10	2	8	18	1	17	12	0	12	19	3	16	18	1	17	16	2	14	16	0	16	13	0	13	29	0	29	15	3	12	26	1	25	20	1	19	28	1	27	18	0	18	18	2	16	13	1	12	16	3	13	21	0	21
NC_059191.1	7974440	7974441	*	15	0	15	17	0	17	13	0	13	11	0	11	15	0	15	14	3	11	13	0	13	13	0	13	13	1	12	19	0	19	21	0	21	17	0	17	16	0	16	13	0	13	16	0	16	19	0	19	18	0	18	14	0	14	21	0	21	20	0	20
NC_059191.1	8366880	8366881	*	11	0	11	10	2	8	18	0	18	14	0	14	12	1	11	12	6	6	14	14	0	15	0	15	10	0	10	16	8	8	18	8	10	19	0	19	15	8	7	18	0	18	23	1	22	17	0	17	14	0	14	13	11	2	15	7	8	11	4	7
NC_059191.1	9191102	9191103	*	20	1	19	24	2	22	14	0	14	10	0	10	21	0	21	22	12	10	18	4	14	17	1	16	11	1	10	20	0	20	23	0	23	22	0	22	21	0	21	20	0	20	31	0	31	23	0	23	22	6	16	10	6	4	23	2	21	26	1	25
NC_059191.1	9191109	9191110	*	21	0	21	26	1	25	14	0	14	10	0	10	20	0	20	21	12	9	19	1	18	18	1	17	11	0	11	20	0	20	22	0	22	22	0	22	21	0	21	20	0	20	31	0	31	24	0	24	22	5	17	10	6	4	24	0	24	26	0	26
NW_025533130.1	224946	224947	*	23	0	23	20	0	20	16	0	16	24	0	24	37	0	37	23	5	18	22	0	22	21	0	21	14	0	14	19	0	19	37	0	37	27	0	27	29	0	29	22	0	22	27	0	27	21	1	20	28	14	14	52	0	52	22	0	22	22	0	22
NW_025533136.1	29097	29098	*	66	1	65	52	2	50	37	0	37	36	0	36	61	0	61	75	4	71	67	3	64	37	2	35	36	7	29	71	14	57	56	3	53	43	7	36	79	1	78	58	4	54	51	6	45	48	9	39	44	3	41	36	3	33	91	8	83	71	8	63
NW_025533136.1	29119	29120	*	50	2	48	43	2	41	27	0	27	27	1	26	46	2	44	64	4	60	55	7	48	32	1	31	29	5	24	61	14	47	45	2	43	34	8	26	59	0	59	56	3	53	46	8	38	36	8	28	43	3	40	26	1	25	75	11	64	61	11	50
NW_025533147.1	65709	65710	*	33	0	33	20	0	20	20	1	19	15	0	15	19	0	19	25	3	22	18	5	13	16	0	16	22	7	15	32	2	30	18	0	18	21	0	21	18	1	17	25	2	23	29	0	29	18	6	12	15	2	13	12	4	8	17	1	16	25	4	21
NW_025533332.1	29566	29567	*	57	0	57	50	3	47	45	0	45	22	0	22	41	1	40	42	8	34	36	4	32	36	0	36	24	0	24	44	0	44	31	0	31	41	0	41	81	1	80	79	2	77	37	0	37	50	0	50	61	0	61	59	0	59	43	2	41	45	0	45
NC_059182.1	1533023	1533024	*	16	1	15	15	0	15	13	0	13	12	0	12	12	0	12	10	0	10	12	10	2	16	7	9	10	0	10	27	14	13	14	5	9	15	1	14	21	0	21	16	0	16	20	0	20	16	0	16	18	0	18	16	0	16	23	2	21	12	8	4
NC_059182.1	1533043	1533044	*	15	0	15	14	0	14	13	0	13	12	0	12	13	0	13	11	0	11	10	8	2	15	0	15	12	0	12	30	12	18	13	1	12	16	0	16	21	0	21	13	0	13	19	0	19	17	0	17	18	0	18	13	0	13	23	0	23	13	0	13
NC_059182.1	1956903	1956904	*	15	0	15	25	2	23	16	0	16	11	0	11	12	0	12	20	0	20	20	3	17	15	0	15	11	0	11	17	0	17	16	1	15	18	2	16	14	2	12	24	0	24	25	0	25	21	0	21	13	0	13	28	4	24	22	6	16	15	1	14
NC_059182.1	11370576	11370577	*	21	0	21	21	0	21	10	0	10	15	0	15	30	0	30	23	0	23	14	5	9	12	0	12	21	0	21	19	0	19	21	0	21	20	0	20	29	0	29	24	0	24	26	0	26	16	0	16	31	0	31	27	0	27	20	0	20	17	0	17
NC_059182.1	13466040	13466041	*	13	0	13	14	0	14	11	0	11	12	0	12	10	0	10	22	0	22	16	5	11	14	0	14	14	0	14	14	0	14	20	0	20	16	0	16	15	0	15	18	0	18	16	5	11	19	7	12	23	0	23	19	0	19	14	4	10	13	0	13
NC_059182.1	13466064	13466065	*	15	0	15	15	0	15	10	0	10	13	0	13	11	0	11	21	0	21	15	3	12	15	0	15	17	0	17	17	0	17	23	0	23	17	1	16	15	1	14	19	0	19	16	5	11	21	11	10	22	0	22	18	1	17	13	4	9	16	0	16
NC_059183.1	3067053	3067054	*	45	0	45	31	0	31	27	1	26	24	0	24	38	0	38	38	1	37	28	4	24	18	0	18	15	0	15	30	0	30	33	0	33	24	0	24	39	0	39	47	1	46	41	2	39	33	2	31	22	0	22	31	0	31	48	0	48	21	0	21
NC_059183.1	3067092	3067093	*	55	0	55	35	0	35	31	0	31	26	0	26	48	0	48	44	0	44	34	5	29	19	0	19	14	0	14	31	2	29	30	0	30	31	1	30	46	0	46	45	0	45	54	1	53	35	0	35	22	0	22	33	0	33	54	0	54	21	0	21
NC_059183.1	16473818	16473819	*	15	0	15	25	2	23	13	2	11	17	0	17	16	0	16	19	1	18	18	6	12	11	1	10	14	0	14	18	1	17	20	5	15	16	1	15	14	0	14	27	4	23	17	0	17	27	8	19	24	1	23	34	1	33	21	0	21	20	0	20
NC_059184.1	833107	833108	*	14	0	14	21	0	21	18	0	18	12	0	12	17	1	16	14	0	14	18	10	8	12	0	12	12	0	12	12	0	12	16	0	16	26	12	14	14	0	14	15	2	13	16	0	16	24	0	24	12	0	12	12	0	12	16	0	16	15	0	15
NC_059184.1	2265396	2265397	*	20	0	20	14	0	14	10	0	10	17	0	17	16	0	16	22	0	22	13	3	10	14	1	13	11	0	11	19	5	14	20	0	20	18	7	11	23	0	23	27	15	12	17	8	9	20	10	10	13	5	8	16	15	1	28	27	1	15	1	14
NC_059184.1	2811603	2811604	*	19	0	19	20	0	20	14	0	14	18	0	18	20	0	20	16	0	16	19	5	14	17	0	17	13	1	12	19	0	19	22	0	22	20	0	20	23	1	22	23	0	23	30	0	30	13	0	13	26	0	26	10	0	10	22	0	22	19	0	19
NC_059184.1	3793785	3793786	*	18	1	17	17	0	17	21	0	21	16	0	16	20	0	20	16	0	16	20	3	17	18	5	13	11	0	11	15	0	15	19	1	18	17	0	17	15	0	15	23	0	23	22	1	21	26	0	26	20	0	20	12	0	12	21	0	21	11	0	11
NC_059184.1	4594317	4594318	*	14	0	14	28	0	28	17	0	17	16	0	16	13	0	13	19	0	19	19	7	12	17	0	17	20	0	20	13	0	13	18	0	18	25	0	25	17	1	16	23	0	23	15	0	15	26	0	26	18	0	18	14	0	14	29	0	29	14	0	14
NC_059184.1	6749772	6749773	*	16	0	16	20	0	20	13	0	13	13	0	13	13	0	13	27	0	27	14	6	8	16	0	16	10	0	10	20	0	20	18	0	18	13	0	13	14	0	14	17	0	17	22	0	22	18	0	18	19	0	19	29	0	29	16	0	16	17	0	17
NC_059185.1	1214631	1214632	*	20	0	20	18	0	18	17	0	17	10	0	10	14	0	14	13	0	13	22	8	14	14	0	14	10	0	10	15	0	15	22	0	22	14	0	14	20	0	20	17	0	17	19	0	19	21	0	21	17	0	17	21	0	21	16	0	16	17	0	17
NC_059185.1	1908006	1908007	*	28	0	28	25	0	25	17	0	17	14	0	14	16	0	16	15	0	15	28	5	23	21	0	21	20	0	20	22	0	22	18	0	18	19	0	19	32	0	32	27	0	27	19	1	18	16	0	16	21	0	21	11	0	11	23	1	22	13	0	13
NC_059185.1	2027268	2027269	*	15	0	15	18	0	18	11	0	11	12	0	12	13	0	13	16	0	16	14	5	9	11	0	11	12	0	12	17	1	16	16	0	16	17	0	17	21	0	21	25	0	25	18	0	18	13	0	13	12	0	12	16	8	8	20	8	12	12	0	12
NC_059185.1	2027295	2027296	*	19	0	19	20	0	20	14	0	14	11	0	11	15	0	15	18	0	18	14	5	9	11	0	11	10	0	10	16	0	16	15	0	15	18	0	18	18	0	18	22	0	22	21	0	21	14	0	14	13	0	13	15	7	8	18	4	14	10	0	10
NC_059185.1	12212130	12212131	*	14	0	14	18	0	18	10	0	10	12	0	12	19	1	18	15	0	15	18	5	13	14	0	14	14	0	14	27	0	27	26	0	26	23	0	23	22	0	22	18	0	18	18	0	18	15	0	15	16	0	16	14	0	14	19	0	19	17	0	17
NC_059185.1	13091293	13091294	*	51	0	51	53	0	53	18	0	18	20	0	20	21	0	21	35	0	35	25	6	19	18	0	18	26	0	26	39	0	39	52	4	48	52	2	50	16	2	14	30	0	30	65	0	65	31	0	31	31	2	29	26	0	26	22	0	22	49	0	49
NC_059186.1	8824026	8824027	*	20	1	19	16	1	15	13	1	12	18	0	18	15	1	14	21	1	20	19	7	12	14	0	14	13	0	13	19	0	19	22	14	8	16	0	16	16	9	7	28	12	16	29	0	29	28	0	28	22	2	20	17	1	16	22	1	21	15	3	12
NC_059186.1	12039066	12039067	*	18	0	18	19	0	19	14	0	14	12	0	12	19	0	19	19	0	19	19	8	11	25	0	25	14	0	14	20	0	20	18	0	18	12	0	12	23	12	11	13	0	13	18	0	18	27	0	27	28	0	28	14	0	14	17	0	17	29	1	28
NC_059187.1	1159481	1159482	*	21	1	20	20	2	18	26	1	25	13	0	13	25	1	24	20	0	20	15	3	12	19	3	16	15	0	15	17	0	17	21	0	21	20	0	20	29	0	29	27	2	25	34	1	33	21	1	20	22	1	21	10	0	10	28	0	28	11	0	11
NC_059187.1	1934469	1934470	*	10	0	10	18	0	18	10	0	10	12	0	12	13	0	13	25	0	25	17	3	14	14	0	14	12	0	12	20	0	20	18	1	17	17	0	17	16	0	16	30	0	30	21	0	21	20	0	20	27	8	19	18	0	18	19	0	19	17	0	17
NC_059187.1	2379137	2379138	*	17	0	17	21	0	21	10	0	10	18	0	18	15	0	15	13	0	13	20	14	6	13	0	13	14	0	14	20	0	20	18	0	18	20	1	19	17	0	17	19	0	19	27	0	27	19	0	19	16	0	16	26	0	26	28	0	28	11	0	11
NC_059187.1	2668027	2668028	*	19	0	19	18	0	18	12	2	10	10	0	10	18	0	18	12	0	12	15	4	11	12	6	6	15	0	15	21	0	21	12	0	12	16	0	16	10	0	10	17	0	17	29	0	29	28	0	28	15	0	15	22	5	17	20	0	20	19	0	19
NC_059187.1	3770262	3770263	*	15	0	15	24	0	24	18	0	18	21	0	21	14	0	14	16	2	14	16	15	1	27	4	23	11	2	9	20	2	18	17	2	15	32	1	31	22	13	9	26	0	26	22	0	22	22	21	1	15	4	11	12	0	12	23	10	13	16	6	10
NC_059187.1	4238277	4238278	*	12	0	12	21	0	21	22	0	22	18	0	18	13	0	13	20	0	20	12	4	8	13	0	13	15	0	15	20	0	20	16	0	16	20	0	20	21	0	21	20	0	20	24	0	24	15	0	15	21	0	21	10	1	9	21	0	21	16	0	16
NC_059187.1	4238291	4238292	*	12	0	12	21	0	21	22	0	22	18	0	18	10	0	10	15	0	15	12	4	8	13	0	13	14	0	14	18	0	18	17	0	17	20	0	20	20	0	20	19	0	19	26	0	26	19	0	19	19	0	19	10	0	10	18	0	18	16	0	16
NC_059187.1	4238302	4238303	*	11	0	11	21	0	21	21	0	21	19	0	19	10	0	10	16	0	16	11	3	8	13	0	13	12	0	12	19	0	19	16	0	16	20	0	20	18	0	18	19	0	19	25	0	25	22	0	22	20	0	20	10	0	10	18	0	18	14	1	13
NC_059187.1	10095339	10095340	*	18	0	18	27	0	27	11	0	11	24	0	24	20	0	20	16	0	16	24	10	14	17	0	17	23	0	23	30	0	30	23	0	23	28	0	28	24	0	24	30	0	30	26	0	26	23	1	22	16	0	16	17	0	17	20	0	20	19	0	19
NC_059188.1	283591	283592	*	14	0	14	18	0	18	23	0	23	28	0	28	18	0	18	16	0	16	17	5	12	20	0	20	14	0	14	15	4	11	21	0	21	19	0	19	23	11	12	19	0	19	20	0	20	22	0	22	19	0	19	14	4	10	23	5	18	20	0	20
NC_059188.1	924223	924224	*	17	0	17	13	0	13	18	0	18	15	0	15	10	0	10	25	1	24	12	4	8	14	0	14	15	0	15	10	0	10	24	0	24	16	0	16	22	0	22	23	0	23	23	0	23	23	0	23	15	8	7	26	0	26	22	0	22	15	3	12
NC_059188.1	2165192	2165193	*	19	0	19	30	0	30	15	1	14	18	0	18	16	0	16	15	0	15	12	5	7	20	0	20	15	0	15	17	0	17	25	0	25	30	1	29	19	1	18	29	0	29	26	0	26	14	0	14	20	0	20	11	0	11	27	0	27	24	0	24
NC_059188.1	10424496	10424497	*	13	0	13	13	0	13	28	0	28	27	0	27	21	0	21	15	0	15	17	3	14	16	0	16	20	0	20	16	0	16	22	0	22	14	0	14	18	0	18	19	0	19	14	0	14	13	0	13	17	0	17	24	1	23	13	0	13	21	0	21
NC_059188.1	10424619	10424620	*	18	0	18	16	0	16	20	0	20	18	0	18	24	0	24	17	0	17	17	7	10	15	0	15	18	0	18	19	0	19	20	0	20	14	0	14	20	0	20	25	0	25	21	0	21	14	0	14	22	0	22	13	0	13	16	0	16	19	0	19
NC_059189.1	1413456	1413457	*	24	0	24	19	0	19	21	0	21	15	2	13	27	0	27	19	0	19	20	7	13	18	0	18	17	0	17	27	0	27	25	0	25	28	0	28	22	0	22	30	1	29	24	0	24	25	0	25	31	0	31	22	1	21	26	1	25	25	0	25
NC_059189.1	1885195	1885196	*	18	0	18	25	1	24	14	0	14	16	0	16	13	1	12	26	1	25	21	6	15	13	0	13	14	0	14	25	1	24	27	0	27	27	0	27	20	1	19	20	0	20	29	1	28	33	0	33	17	3	14	14	2	12	18	0	18	36	0	36
NC_059189.1	5855847	5855848	*	21	0	21	27	2	25	17	0	17	17	0	17	20	0	20	35	0	35	24	9	15	15	0	15	16	0	16	18	0	18	33	0	33	36	0	36	29	0	29	21	0	21	20	0	20	39	0	39	32	0	32	21	0	21	25	0	25	26	8	18
NC_059189.1	10694526	10694527	*	21	0	21	11	0	11	21	1	20	15	0	15	12	0	12	23	0	23	25	12	13	14	0	14	13	1	12	28	1	27	16	0	16	22	0	22	16	0	16	17	0	17	28	1	27	16	2	14	18	10	8	15	0	15	21	1	20	18	0	18
NC_059189.1	10694545	10694546	*	21	0	21	10	0	10	22	0	22	11	0	11	11	0	11	21	0	21	24	12	12	13	0	13	13	0	13	27	0	27	14	2	12	21	0	21	15	0	15	17	0	17	30	1	29	16	0	16	18	10	8	17	0	17	19	0	19	15	0	15
NC_059191.1	771836	771837	*	13	0	13	16	0	16	16	0	16	26	0	26	14	0	14	20	0	20	17	3	14	18	0	18	11	0	11	25	0	25	28	1	27	16	0	16	23	0	23	33	0	33	28	0	28	14	0	14	27	0	27	15	0	15	28	0	28	22	0	22
NC_059191.1	1456775	1456776	*	14	0	14	20	1	19	10	2	8	21	0	21	16	0	16	18	2	16	19	3	16	23	3	20	13	2	11	14	0	14	24	1	23	11	0	11	15	1	14	23	4	19	13	1	12	29	1	28	15	0	15	16	2	14	20	0	20	14	0	14
NC_059191.1	8366850	8366851	*	13	0	13	11	0	11	18	0	18	15	0	15	16	0	16	15	0	15	14	6	8	14	0	14	11	0	11	18	0	18	15	0	15	17	0	17	13	0	13	19	0	19	22	0	22	16	0	16	14	0	14	10	0	10	15	0	15	13	0	13
NW_025533136.1	18572	18573	*	30	0	30	26	1	25	15	0	15	18	1	17	28	0	28	28	0	28	15	6	9	18	0	18	51	6	45	33	0	33	34	0	34	19	5	14	28	3	25	32	11	21	33	1	32	34	0	34	37	1	36	23	0	23	17	0	17	33	0	33
NW_025533215.1	21701	21702	*	34	0	34	16	0	16	17	1	16	33	1	32	61	1	60	27	0	27	34	7	27	11	0	11	19	0	19	35	2	33	27	1	26	12	1	11	28	0	28	21	2	19	20	1	19	26	0	26	24	0	24	18	0	18	28	0	28	19	1	18
NC_059182.1	12863997	12863998	*	14	0	14	13	0	13	19	0	19	20	0	20	14	0	14	24	0	24	13	0	13	12	6	6	16	0	16	16	0	16	24	0	24	26	0	26	14	0	14	14	0	14	17	0	17	11	0	11	25	0	25	19	0	19	11	0	11	24	0	24
NC_059182.1	12864002	12864003	*	14	0	14	12	0	12	19	0	19	19	0	19	14	0	14	23	0	23	13	1	12	12	5	7	16	0	16	14	0	14	24	0	24	25	0	25	14	0	14	14	1	13	16	0	16	11	0	11	25	0	25	19	0	19	11	0	11	24	0	24
NC_059182.1	12864025	12864026	*	14	0	14	13	0	13	19	1	18	14	0	14	12	0	12	18	1	17	12	0	12	14	6	8	13	0	13	13	0	13	23	0	23	27	1	26	13	0	13	14	0	14	16	1	15	12	3	9	27	1	26	19	0	19	11	0	11	23	0	23
NC_059182.1	12864032	12864033	*	15	0	15	13	0	13	19	0	19	14	0	14	12	0	12	16	0	16	12	0	12	14	6	8	13	0	13	13	0	13	21	0	21	27	0	27	13	0	13	15	0	15	17	0	17	13	4	9	25	2	23	21	0	21	10	0	10	24	0	24
NC_059182.1	12864043	12864044	*	16	0	16	11	0	11	17	2	15	15	1	14	12	0	12	17	0	17	13	0	13	14	6	8	13	0	13	12	0	12	19	0	19	25	1	24	13	0	13	13	1	12	17	0	17	14	5	9	23	1	22	20	0	20	10	0	10	24	0	24
NC_059182.1	12873400	12873401	*	29	0	29	19	0	19	16	0	16	20	0	20	15	0	15	21	0	21	20	0	20	15	3	12	18	0	18	25	0	25	17	0	17	29	0	29	21	1	20	24	2	22	21	0	21	23	0	23	22	1	21	18	0	18	21	0	21	20	0	20
NC_059182.1	12873404	12873405	*	28	0	28	18	0	18	16	0	16	18	0	18	15	0	15	21	0	21	21	0	21	15	4	11	18	0	18	24	0	24	17	0	17	27	0	27	21	1	20	23	2	21	22	0	22	25	0	25	22	0	22	18	0	18	19	0	19	20	0	20
NC_059182.1	12889966	12889967	*	19	0	19	19	0	19	11	0	11	21	0	21	13	0	13	15	0	15	16	1	15	16	3	13	14	6	8	11	0	11	13	0	13	19	1	18	23	8	15	22	9	13	31	9	22	12	0	12	13	0	13	25	11	14	10	0	10	12	5	7
NC_059182.1	16256992	16256993	*	15	0	15	11	0	11	14	0	14	10	1	9	12	0	12	18	0	18	15	0	15	13	8	5	14	0	14	13	0	13	22	0	22	16	0	16	29	0	29	12	0	12	12	0	12	20	0	20	21	0	21	30	0	30	12	0	12	16	1	15
NC_059183.1	467870	467871	*	16	0	16	20	0	20	10	0	10	23	0	23	19	0	19	12	0	12	16	0	16	22	4	18	12	0	12	25	0	25	26	9	17	21	0	21	17	0	17	26	0	26	15	0	15	17	0	17	23	0	23	16	0	16	23	0	23	18	0	18
NC_059183.1	1660870	1660871	*	18	0	18	28	2	26	10	0	10	17	0	17	14	0	14	21	0	21	21	1	20	26	5	21	24	2	22	15	0	15	17	0	17	24	0	24	15	0	15	21	2	19	23	1	22	30	5	25	24	1	23	16	4	12	24	4	20	15	2	13
NC_059183.1	2020295	2020296	*	12	0	12	14	0	14	14	0	14	16	0	16	11	0	11	16	0	16	15	0	15	13	3	10	11	0	11	12	0	12	13	0	13	20	0	20	14	0	14	16	0	16	18	0	18	21	0	21	13	0	13	11	0	11	19	2	17	12	0	12
NC_059183.1	7494514	7494515	*	13	0	13	15	0	15	12	0	12	14	0	14	11	0	11	16	0	16	17	0	17	17	4	13	11	0	11	15	5	10	19	0	19	11	0	11	21	0	21	19	0	19	12	0	12	21	0	21	15	0	15	11	1	10	19	1	18	19	14	5
NC_059183.1	12502367	12502368	*	18	0	18	18	0	18	21	0	21	17	0	17	23	0	23	27	0	27	14	0	14	17	10	7	18	0	18	30	15	15	15	0	15	21	0	21	25	0	25	25	0	25	27	0	27	25	0	25	30	0	30	44	0	44	22	0	22	13	11	2
NC_059183.1	12502391	12502392	*	15	0	15	17	0	17	22	0	22	17	0	17	23	0	23	27	0	27	16	0	16	12	6	6	17	0	17	29	14	15	14	0	14	22	0	22	22	0	22	24	1	23	23	0	23	27	9	18	29	0	29	38	0	38	22	12	10	11	10	1
NC_059183.1	14524656	14524657	*	14	0	14	22	2	20	17	0	17	12	1	11	11	0	11	14	1	13	19	0	19	19	7	12	13	0	13	13	0	13	14	1	13	18	0	18	10	0	10	16	0	16	14	0	14	13	4	9	11	5	6	10	0	10	13	0	13	18	8	10
NC_059183.1	15672499	15672500	*	28	0	28	19	0	19	34	1	33	24	0	24	34	1	33	23	0	23	27	0	27	40	5	35	21	0	21	29	0	29	47	0	47	29	0	29	34	2	32	37	0	37	38	1	37	31	2	29	27	1	26	17	0	17	18	0	18	27	0	27
NC_059183.1	16054001	16054002	*	18	1	17	18	1	17	11	0	11	15	0	15	19	0	19	19	0	19	10	1	9	18	4	14	12	0	12	14	1	13	15	0	15	16	0	16	10	0	10	14	1	13	15	0	15	24	1	23	18	1	17	26	1	25	15	1	14	12	2	10
NC_059184.1	7754729	7754730	*	13	0	13	11	0	11	16	0	16	14	0	14	10	0	10	18	0	18	14	0	14	17	7	10	10	0	10	14	0	14	16	0	16	20	0	20	13	0	13	14	0	14	22	0	22	12	0	12	18	0	18	15	0	15	13	0	13	12	0	12
NC_059184.1	9717219	9717220	*	20	0	20	34	0	34	15	0	15	20	0	20	15	0	15	21	0	21	24	0	24	15	4	11	15	0	15	27	0	27	18	1	17	24	0	24	24	0	24	22	1	21	25	0	25	23	0	23	27	3	24	20	1	19	27	0	27	14	1	13
NC_059185.1	2442307	2442308	*	10	0	10	14	0	14	11	0	11	13	0	13	12	0	12	13	0	13	11	0	11	19	9	10	15	0	15	14	6	8	14	0	14	19	0	19	16	0	16	10	0	10	13	0	13	16	6	10	17	0	17	19	8	11	16	0	16	15	0	15
NC_059185.1	4508268	4508269	*	18	0	18	14	0	14	24	1	23	11	0	11	18	0	18	13	0	13	20	0	20	19	6	13	10	0	10	16	1	15	16	0	16	24	6	18	14	0	14	21	7	14	18	0	18	18	1	17	18	0	18	23	0	23	15	3	12	21	1	20
NC_059185.1	9641047	9641048	*	11	0	11	18	0	18	13	0	13	18	1	17	20	0	20	17	0	17	19	0	19	12	8	4	10	0	10	23	0	23	18	11	7	20	0	20	20	0	20	15	0	15	18	0	18	17	1	16	31	0	31	16	1	15	18	0	18	17	0	17
NC_059186.1	254478	254479	*	22	0	22	34	0	34	21	0	21	25	0	25	32	0	32	24	0	24	24	0	24	16	6	10	25	0	25	39	0	39	39	0	39	36	0	36	35	0	35	35	0	35	45	0	45	29	0	29	27	1	26	12	0	12	42	0	42	41	1	40
NC_059186.1	2883537	2883538	*	24	0	24	22	0	22	13	2	11	21	0	21	22	0	22	13	0	13	19	0	19	18	3	15	14	0	14	21	1	20	24	0	24	29	1	28	24	0	24	31	0	31	25	0	25	18	0	18	33	1	32	29	0	29	21	0	21	21	0	21
NC_059186.1	2918008	2918009	*	40	0	40	14	0	14	34	0	34	15	0	15	18	0	18	27	0	27	17	0	17	29	6	23	23	0	23	18	0	18	61	0	61	23	0	23	57	0	57	32	0	32	40	0	40	11	0	11	22	0	22	16	0	16	20	0	20	36	2	34
NC_059186.1	4446628	4446629	*	14	1	13	19	1	18	11	1	10	19	0	19	19	0	19	16	0	16	17	0	17	17	3	14	14	1	13	19	0	19	18	0	18	26	2	24	18	0	18	15	0	15	22	0	22	18	1	17	13	0	13	14	8	6	12	3	9	14	0	14
NC_059186.1	4446650	4446651	*	13	0	13	18	0	18	11	1	10	18	0	18	19	0	19	16	0	16	15	0	15	17	3	14	14	0	14	17	0	17	15	0	15	26	0	26	17	0	17	18	0	18	18	1	17	14	0	14	15	0	15	10	2	8	12	3	9	12	0	12
NC_059186.1	9263565	9263566	*	22	0	22	21	0	21	18	0	18	12	0	12	13	0	13	14	0	14	19	1	18	11	3	8	15	0	15	17	0	17	21	0	21	31	0	31	15	0	15	18	0	18	21	0	21	20	0	20	20	0	20	18	2	16	22	0	22	16	0	16
NC_059186.1	9263584	9263585	*	20	0	20	17	1	16	18	1	17	11	0	11	13	2	11	11	0	11	19	2	17	12	6	6	14	0	14	12	1	11	17	0	17	25	0	25	15	0	15	18	1	17	18	0	18	14	0	14	18	0	18	18	1	17	22	0	22	13	0	13
NC_059186.1	12146754	12146755	*	11	0	11	11	1	10	13	1	12	16	0	16	12	0	12	15	0	15	20	1	19	24	3	21	14	0	14	13	0	13	11	2	9	10	0	10	24	0	24	13	1	12	16	0	16	13	1	12	18	2	16	12	1	11	19	1	18	13	0	13
NC_059187.1	233252	233253	*	17	1	16	16	2	14	13	2	11	14	0	14	17	1	16	11	0	11	10	1	9	21	5	16	10	2	8	16	2	14	21	3	18	20	4	16	13	3	10	19	2	17	21	7	14	12	0	12	14	2	12	19	3	16	21	1	20	15	1	14
NC_059187.1	531860	531861	*	28	0	28	13	0	13	13	0	13	18	0	18	24	0	24	10	0	10	23	1	22	16	8	8	14	0	14	23	0	23	22	0	22	18	1	17	26	0	26	19	0	19	20	0	20	22	0	22	16	1	15	13	0	13	16	0	16	13	1	12
NC_059187.1	2711322	2711323	*	15	0	15	13	0	13	17	0	17	19	0	19	16	1	15	17	0	17	19	0	19	17	3	14	26	0	26	23	0	23	34	1	33	20	0	20	29	1	28	21	2	19	20	0	20	30	0	30	16	2	14	18	0	18	30	0	30	23	2	21
NC_059187.1	3414115	3414116	*	23	0	23	16	0	16	18	0	18	15	0	15	16	0	16	23	0	23	15	0	15	11	7	4	19	0	19	19	1	18	24	0	24	22	1	21	29	0	29	10	0	10	25	8	17	26	1	25	19	5	14	11	1	10	31	1	30	19	0	19
