"","recovery_0_1","recovery_0_2","recovery_0_4","recovery_1_2","recovery_2_1","recovery_2_5_9","recovery_2_5_11","recovery_3_5_1","recovery_3_5_2","recovery_3_5_15","recovery_3_6","pesticide_6_2","pesticide_6_3","pesticide_7_3","pesticide_7_5","pesticide_7_5_4","pesticide_8_5_3","pesticide_9_5_1","pesticide_9_5_3","pesticide_9_6","pesticide_9_20","eutrophic_12_3","eutrophic_12_4","eutrophic_12_5_1","eutrophic_13_1","eutrophic_13_2","eutrophic_13_3","eutrophic_13_5_1","eutrophic_14_5_1","eutrophic_15_5_1"
"NC_059186.1.11799690.11799691",0,0,0,4.54545454545455,0,0,0,0,0,3.7037037037037,0,4.54545454545455,0,0,0,0,0,4.16666666666667,0,0,3.7037037037037,0,0,16.6666666666667,0,0,0,2.77777777777778,6.25,0
"NC_059187.1.3232597.3232598",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4.76190476190476,9.67741935483871,0,0,0,7.69230769230769,0,0
"NC_059187.1.7240639.7240640",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7142857142857,3.84615384615385,0,0,0,0,0
"NC_059187.1.7278241.7278242",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44827586206897,0,0,0,0,0,0,0,0,13.0434782608696,3.57142857142857,0,3.84615384615385,5.26315789473684,0,0
"NC_059187.1.9688707.9688708",0,0,0,0,0,0,0,0,0,0,4.76190476190476,0,0,0,0,0,0,0,0,0,0,0,0,61.5384615384615,0,0,0,0,0,0
"NC_059188.1.1513358.1513359",0,0,0,0,6.25,0,0,0,0,0,0,0,5.26315789473684,0,0,4.54545454545455,0,0,0,0,0,0,0,12,5.26315789473684,0,0,0,0,0
"NC_059188.1.5921428.5921429",0,0,0,0,0,4.54545454545455,0,0,0,0,0,0,0,8.69565217391304,0,0,0,0,0,0,0,0,0,14.2857142857143,0,0,0,0,0,0
"NC_059188.1.5921597.5921598",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52380952380952,3.125,37.5,0,0,0,0,0,0
"NC_059188.1.12194327.12194328",0,0,0,0,0,0,0,0,0,0,0,0,6.66666666666667,0,3.44827586206897,0,0,0,0,0,0,0,0,11.5384615384615,0,0,4.76190476190476,0,0,8
"NC_059188.1.12856478.12856479",0,0,0,0,0,0,0,0,0,0,0,4.54545454545455,0,0,0,5,0,0,0,0,4.16666666666667,0,0,17.3913043478261,0,0,0,0,0,0
"NC_059189.1.722636.722637",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0
"NC_059189.1.2015086.2015087",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26315789473684,0,0,11.5384615384615,0,0,0,0,0,0
"NC_059189.1.2725800.2725801",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9.09090909090909,0,0,0,0,4.34782608695652,0
"NC_059189.1.6714565.6714566",0,0,0,0,0,0,0,0,0,0,0,3.17460317460317,0,0,0,0,1.88679245283019,2.85714285714286,0,0,0,0,0,15,0,0,0,0,0,2.56410256410256
"NC_059189.1.7512338.7512339",0,0,0,6.66666666666667,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5.26315789473684,0,0,0,0,10.3448275862069,6.25,0,3.7037037037037,3.125,5.55555555555556,0
"NC_059189.1.7747519.7747520",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4390243902439,0,0,0,0,2.27272727272727,0,0,9.375,0,0,0,0,0,0
"NC_059189.1.11038740.11038741",0,0,0,0,0,0,0,0,5.88235294117647,0,0,5,8.33333333333333,0,0,0,0,0,0,0,0,0,0,24.1379310344828,0,0,0,0,0,0
"NC_059189.1.11038808.11038809",0,0,0,0,0,0,0,0,0,0,0,4.54545454545455,0,0,0,0,0,0,0,0,0,2.7027027027027,3.33333333333333,38.4615384615385,0,0,0,0,0,0
"NC_059190.1.479417.479418",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54545454545455,0,0,0,0,0,0,0,0,15.7894736842105,0,0,0,0,0,0
"NC_059190.1.797937.797938",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16666666666667,0,0,0,0,0,5.55555555555556,0,10.7142857142857,0,0,0,0,0,0
"NC_059190.1.4680304.4680305",0,0,0,0,0,0,0,0,0,3.2258064516129,0,0,0,0,0,0,0,0,0,0,0,0,5.55555555555556,10.3448275862069,0,0,0,6.66666666666667,3.44827586206897,0
"NC_059190.1.8898555.8898556",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69230769230769,0,0,0,0,0,0,0,0,12,0,0,0,12.5,0,0
"NC_059191.1.577170.577171",0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3.33333333333333,0,28,0,4.54545454545455,10,0,0,0
"NC_059191.1.577178.577179",0,0,0,0,0,5.55555555555556,0,0,0,7.69230769230769,0,0,4.76190476190476,0,0,0,3.125,0,0,0,0,0,0,33.3333333333333,0,8.69565217391304,10.5263157894737,0,4.76190476190476,0
"NC_059191.1.7357338.7357339",0,0,0,0,0,0,0,0,0,5.88235294117647,0,0,0,0,0,3.33333333333333,0,0,0,0,0,0,0,12,0,0,0,0,0,0
"NC_059191.1.7663732.7663733",0,2.63157894736842,0,0,0,0,0,0,0,0,0,0,3.84615384615385,0,2.7027027027027,0,0,0,0,0,0,2.32558139534884,0,9.75609756097561,0,3.2258064516129,4,5,0,0
"NW_025533130.1.107151.107152",4.34782608695652,0,0,0,0,0,0,0,3.7037037037037,0,0,0,0,0,0,5.88235294117647,0,0,3.84615384615385,0,0,3.33333333333333,0,32,45,5,2.85714285714286,0,0,25.9259259259259
"NC_059182.1.2751736.2751737",0,0,0,0,0,0,0,0,0,0,4.16666666666667,0,0,0,0,0,0,0,0,0,0,3.84615384615385,0,0,40.9090909090909,22.7272727272727,0,0,3.84615384615385,5.26315789473684
"NC_059182.1.11381787.11381788",0,0,0,5.88235294117647,0,0,0,0,0,0,0,0,0,0,4.54545454545455,0,0,0,0,0,0,0,0,0,33.3333333333333,0,0,3.125,6.45161290322581,0
"NC_059182.1.12036081.12036082",6.25,0,3.57142857142857,0,0,0,2.94117647058824,0,0,0,0,2.56410256410256,0,0,0,0,0,0,3.77358490566038,4.76190476190476,0,0,0,0,12.5,0,3.03030303030303,0,0,0
"NC_059182.1.13639331.13639332",0,4.54545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84615384615385,0,0,0,0,10,2.94117647058824,0,0,3.84615384615385,0
"NC_059182.1.15857517.15857518",0,0,0,0,0,0,0,0,0,0,0,3.44827586206897,0,0,0,4.54545454545455,0,0,0,0,0,3.44827586206897,0,0,11.1111111111111,0,0,0,0,0
"NC_059183.1.1897923.1897924",0,0,0,0,0,0,0,0,0,0,0,0,3.44827586206897,0,0,0,0,0,0,0,0,0,0,0,12.5,17.6470588235294,5.55555555555556,2.4390243902439,0,0
"NC_059183.1.3066538.3066539",0,0,0,0,0,2.85714285714286,0,0,0,0,2.38095238095238,2.27272727272727,4.54545454545455,6.06060606060606,0,0,0,0,0,0,0,7.14285714285714,2.94117647058824,0,12.1212121212121,0,2.5,0,0,0
"NC_059183.1.5742731.5742732",0,0,0,0,0,0,0,0,0,0,0,4.34782608695652,0,0,0,0,0,0,0,0,0,6.66666666666667,0,0,11.5384615384615,0,0,0,0,0
"NC_059183.1.11731251.11731252",0,0,0,0,0,0,0,0,0,0,0,0,0,5.26315789473684,0,0,0,0,0,3.84615384615385,0,0,0,0,30.4347826086957,0,0,0,0,0
"NC_059183.1.14280135.14280136",0,0,0,0,0,0,0,0,0,0,7.69230769230769,0,0,0,0,0,0,4.34782608695652,0,0,0,0,0,0,76.1904761904762,0,0,0,0,0
"NC_059183.1.16873300.16873301",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88235294117647,0,5.71428571428571,0,0,0,0,0,14.2857142857143,0,0,0,0,0
"NC_059183.1.18636553.18636554",0,0,0,0,0,0,0,7.69230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57142857142857,0,11.1111111111111,0,0,0,0,0
"NC_059184.1.2293462.2293463",0,0,0,0,0,0,0,0,0,0,0,0,0,3.57142857142857,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
"NC_059184.1.11096702.11096703",0,0,0,0,0,0,0,0,0,0,4.54545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,21.875,0,0,0,0,0
"NC_059185.1.2914342.2914343",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16666666666667,0,0,0,0,0,12,0,0,0,0,0
"NC_059185.1.3967236.3967237",0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1818181818182,0,0,0,0,0
"NC_059185.1.11539563.11539564",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27272727272727,0,0,0,3.57142857142857,0,0,0,0,48.8372093023256,0,0,0,9.09090909090909,0
"NC_059186.1.9783575.9783576",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66666666666667,0,0,0,10,0,0,0,0,0
"NC_059186.1.11273358.11273359",0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.375,0,3.2258064516129,0,0,0
"NC_059187.1.174533.174534",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
"NC_059187.1.2679324.2679325",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09090909090909,11.1111111111111,0,0,0,0,5
"NC_059187.1.6621639.6621640",0,0,0,0,3.92156862745098,0,6.89655172413793,0,0,0,6.97674418604651,5,0,0,1.47058823529412,3.03030303030303,7.14285714285714,0,0,3.03030303030303,2.38095238095238,0,0,0,11.5384615384615,0,0,0,6.52173913043478,0
"NC_059187.1.6654454.6654455",0,0,5.88235294117647,0,0,0,0,0,0,0,0,0,0,0,3.57142857142857,0,0,0,2.63157894736842,0,0,0,0,0,29.0322580645161,0,0,0,0,0
"NC_059187.1.7016823.7016824",0,0,0,0,0,0,0,0,0,0,3.03030303030303,0,0,0,0,0,0,0,2.94117647058824,0,0,0,2.38095238095238,0,13.0434782608696,0,0,0,3.33333333333333,0
"NC_059187.1.7515825.7515826",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84615384615385,0,1.92307692307692,0,0,0,2.27272727272727,0,9.09090909090909,0,0,0,3.33333333333333,0
"NC_059187.1.7614954.7614955",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76190476190476,4,0,0,0,25,0,0,0,0,0
"NC_059187.1.8688412.8688413",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.67741935483871,0,0,0,0,0
"NC_059188.1.3479759.3479760",0,0,0,0,0,0,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
"NC_059188.1.4766751.4766752",0,0,0,0,4.34782608695652,0,0,0,0,0,0,0,0,0,0,1.61290322580645,0,0,0,0,0,0,3.03030303030303,0,9.30232558139535,0,0,0,2.17391304347826,0
"NC_059188.1.8116912.8116913",0,0,3.33333333333333,0,0,0,0,2.22222222222222,0,0,3.44827586206897,0,0,0,0,0,0,0,1.2987012987013,0,0,1.92307692307692,0,0,9.09090909090909,0,0,0,0,0
"NC_059188.1.11485374.11485375",0,5.26315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5294117647059,0,0,0,0,0
"NC_059189.1.71361.71362",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88235294117647,3.57142857142857,0,0,4.54545454545455,0,0,30.7692307692308,0,0,0,0,0
"NC_059189.1.2687949.2687950",0,0,0,0,0,0,0,0,0,0,0,0,3.57142857142857,0,0,0,0,0,0,0,0,0,0,0,13.6363636363636,0,0,0,0,0
"NC_059189.1.3592431.3592432",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,13.0434782608696,0,0,0,0,0
"NC_059189.1.3989987.3989988",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5.55555555555556,0,0,0,0,12.5,5.88235294117647,0,9.09090909090909,0,0
"NC_059189.1.4175745.4175746",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34782608695652,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0
"NC_059189.1.7546582.7546583",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0
"NC_059189.1.7766626.7766627",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44827586206897,3.7037037037037,0,0,0,0,11.5384615384615,0,0,5.88235294117647,0,0
"NC_059190.1.649389.649390",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54545454545455,0,0,0,4.76190476190476,0,0,0,16,0,0,0,0,0
"NC_059190.1.3551535.3551536",0,0,0,0,0,0,0,0,0,0,6.25,3.03030303030303,0,0,0,0,0,0,0,0,0,0,0,0,9.09090909090909,0,4.16666666666667,0,0,3.03030303030303
"NC_059191.1.119664.119665",0,0,0,3.57142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5384615384615,0,0,0,3.57142857142857,0
"NC_059191.1.4092917.4092918",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3.84615384615385,0,0,0,0,12.5,0,0,0,0,0
"NC_059191.1.4997260.4997261",0,0,0,0,0,0,0,0,0,0,0,0,0,5.88235294117647,0,0,6.25,0,0,5.26315789473684,0,0,0,5.88235294117647,10.3448275862069,0,0,0,0,0
"NC_059191.1.5463971.5463972",3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.8064516129032,3.84615384615385,0,0,0,0
"NW_025533127.1.40583.40584",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26315789473684,0,0,0,0,0,16.6666666666667,0,0,0,0,0
"NW_025533130.1.107087.107088",3.2258064516129,0,2.7027027027027,0,2.56410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06060606060606,0,0,35.7142857142857,0,0,1.61290322580645,0,0
"NW_025533169.1.75464.75465",0,0,5.88235294117647,0,0,0,3.84615384615385,0,11.1111111111111,0,0,0,0,3.125,0,4.76190476190476,0,0,2.32558139534884,0,0,0,0,2,10.2564102564103,5.55555555555556,0,4.54545454545455,3.33333333333333,5
"NW_025533169.1.75572.75573",0,0,0,0,2.85714285714286,0,0,0,9.52380952380952,3.77358490566038,0,1.75438596491228,0,3.33333333333333,0,3.84615384615385,2.85714285714286,0,0,0,0,0,5.55555555555556,0,8.51063829787234,2.17391304347826,0,4.25531914893617,0,18.1818181818182
"NW_025533169.1.78061.78062",0,0,0,0,0,0,0,0,0,5.26315789473684,0,0,0,0,0,0,0,0,0,4.16666666666667,0,0,0,0,20,0,0,0,0,0
"NW_025533173.1.52697.52698",0,0,0,0,0,0,0,1.88679245283019,0,0,0,0,0,0,2.4390243902439,1.2987012987013,0,0,0,4.54545454545455,0,0,0,2.77777777777778,7.14285714285714,0,7.8125,0,0,0
"NW_025533242.1.34737.34738",0,0,0,0,0,0,0,0,0,3.44827586206897,2.27272727272727,2,0,0,0,0,0,0,0,3.33333333333333,0,0,1.88679245283019,0,9.09090909090909,0,0,0,3.125,0
"NW_025533412.1.949.950",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
"NC_059182.1.1125104.1125105",0,0,0,0,0,0,0,0,0,5,5.26315789473684,0,0,4.54545454545455,0,0,0,0,0,0,0,0,0,0,0,58.3333333333333,0,45.2380952380952,5.26315789473684,0
"NC_059182.1.1125117.1125118",0,0,0,0,0,0,5.26315789473684,0,0,0,7.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.3333333333333,0,45.6521739130435,0,0
"NC_059182.1.4099706.4099707",0,0,0,0,5.26315789473684,3.84615384615385,0,6.25,0,0,0,3.84615384615385,0,0,0,0,3.44827586206897,4.54545454545455,0,0,0,0,4.76190476190476,0,3.2258064516129,47.0588235294118,0,0,0,0
"NC_059182.1.4099832.4099833",5.55555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03030303030303,0,0,0,0,0,2.7027027027027,10.3448275862069,0,0,0,0
"NC_059182.1.4099899.4099900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7142857142857,0,0,0,0
"NC_059182.1.8164775.8164776",3.7037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,0,0,0,13.6363636363636,0,0,0,0
"NC_059182.1.13398874.13398875",0,0,0,0,0,0,0,0,0,0,4.76190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6363636363636,0,0,0,0
"NC_059182.1.14422348.14422349",0,0,0,0,6.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66666666666667,5,0,60,0,0,0,0
"NC_059183.1.84633.84634",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3333333333333,0,0,0,3.84615384615385
"NC_059183.1.5974587.5974588",0,0,0,3.33333333333333,0,0,0,0,0,0,9.09090909090909,0,0,6.66666666666667,0,3.125,0,0,0,0,3.2258064516129,3.7037037037037,6.66666666666667,0,0,9.09090909090909,3.2258064516129,2.5,3.7037037037037,0
"NC_059183.1.12543767.12543768",0,4.16666666666667,0,0,0,5.88235294117647,0,0,0,0,5.26315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16666666666667,15,0,0,0,0
"NC_059184.1.12325415.12325416",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69230769230769,0,0,15.7894736842105,0,0,0,0
"NC_059184.1.12325422.12325423",0,0,0,0,0,0,0,0,0,0,0,3.84615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,9.09090909090909
"NC_059184.1.12325434.12325435",0,0,0,0,0,0,6.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88235294117647,0,21.0526315789474,0,9.09090909090909,0,0
"NC_059184.1.13328922.13328923",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.8235294117647,0,0,0,0
"NC_059185.1.3966236.3966237",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,11.1111111111111,0,0,0,0
"NC_059185.1.4017441.4017442",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6.66666666666667,0,0,0,0,0,0,0,0,13.6363636363636,0,0,0,0
"NC_059185.1.4551442.4551443",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6666666666667,0,0,0,0
"NC_059185.1.11938307.11938308",0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,0,0,0,0,0,0,3.125,0,0,0,10.3448275862069,0,5.88235294117647,3.125,0
"NC_059185.1.11947436.11947437",0,0,0,0,5.88235294117647,0,0,0,0,0,0,0,0,0,0,0,7.14285714285714,0,0,0,0,4.76190476190476,0,0,0,11.5384615384615,5.55555555555556,8.33333333333333,4.34782608695652,0
"NC_059186.1.11530572.11530573",0,0,0,0,0,0,0,0,0,0,0,3.125,0,0,0,0,0,0,0,0,0,4.16666666666667,0,0,0,10.3448275862069,0,0,0,0
"NC_059187.1.3285946.3285947",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77777777777778,0,0,0,0,0,0,4.76190476190476,0,0,0,10.7142857142857,0,0,3.125,0
"NC_059187.1.3509118.3509119",5.55555555555556,0,0,0,0,0,0,6.66666666666667,0,0,0,3.7037037037037,0,0,0,5.26315789473684,0,0,0,5.55555555555556,0,0,0,0,0,28.5714285714286,5.88235294117647,0,0,0
"NC_059187.1.3509133.3509134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26315789473684,0,0,0,0,26.6666666666667,0,0,0,0
"NC_059187.1.9276603.9276604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8095238095238,0,0,0,0
"NC_059188.1.5922086.5922087",3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66666666666667,3.125,0,0,0,0,0,0,4.76190476190476,6.66666666666667,0,29.1666666666667,2.7027027027027,0,0,0
"NC_059188.1.12037928.12037929",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26315789473684,0,0,0,0,0,0,6.25,4.76190476190476,0,40.9090909090909,0,0,0,0
"NC_059188.1.12186152.12186153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
"NC_059189.1.5684687.5684688",5.88235294117647,0,0,0,0,0,8.69565217391304,0,0,0,0,5.26315789473684,0,0,0,0,7.14285714285714,0,3.84615384615385,0,0,7.69230769230769,0,7.69230769230769,0,22.2222222222222,5.55555555555556,10,5.88235294117647,0
"NC_059189.1.9373782.9373783",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76190476190476,0,4.76190476190476,0,0,0,0,0,0,0,0,18.75,0,0,0,0
"NC_059190.1.9237601.9237602",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55555555555556,6.25,0,0,0,0,0,5.26315789473684,0,0,10,0,7.69230769230769,0,0
"NC_059191.1.477050.477051",0,4.34782608695652,0,0,0,0,0,0,0,5,11.1111111111111,3.7037037037037,0,0,0,5.26315789473684,0,0,0,4,0,0,0,3.57142857142857,0,11.4285714285714,0,0,0,0
"NC_059191.1.5343194.5343195",0,0,0,18.1818181818182,0,0,0,0,0,8.33333333333333,6.25,0,0,0,0,0,0,0,4.76190476190476,0,0,0,0,0,0,47.8260869565217,0,0,0,0
"NC_059191.1.8006388.8006389",0,0,0,0,0,0,0,0,0,0,0,3.57142857142857,0,0,0,0,0,0,0,0,0,0,0,0,4.16666666666667,9.09090909090909,0,0,0,0
"NW_025533132.1.108279.108280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56410256410256,0,0,0,0,0,0,10,0,0,0,0
"NW_025533136.1.28855.28856",0,2.85714285714286,0,0,3.57142857142857,6.81818181818182,0,10.5263157894737,4,0,4.54545454545455,0,8,0,0,2.7027027027027,0,0,0,0,0,4,3.125,0,3.44827586206897,11.9047619047619,0,9.52380952380952,6.66666666666667,0
"NW_025533136.1.34364.34365",0,2.08333333333333,0,0,0,0,0,3.44827586206897,0,0,0,0,3.44827586206897,2.32558139534884,0,0,0,0,2.46913580246914,0,0,2.32558139534884,0,0,0,17.6470588235294,0,0,0,0
"NW_025533169.1.75486.75487",0,0,0,0,0,0,0,3.44827586206897,0,0,3.57142857142857,0,0,0,0,0,0,0,0,4.34782608695652,0,2.63157894736842,0,0,0,26.1904761904762,0,2.22222222222222,6.06060606060606,5.26315789473684
"NW_025533229.1.39335.39336",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85714285714286,0,0,0,12.9032258064516,0,0,0,0
"NW_025533284.1.30664.30665",0,4.34782608695652,0,0,0,3.7037037037037,0,0,0,0,0,0,0,0,0,0,0,2.63157894736842,0,0,4,0,2.77777777777778,0,0,64.2857142857143,0,0,2.17391304347826,10.3448275862069
"NW_025533284.1.30696.30697",0,0,0,0,0,3.7037037037037,0,0,0,0,3.125,0,0,2.56410256410256,0,0,0,2.22222222222222,0,0,0,0,0,0,6.06060606060606,92.8571428571429,0,0,1.92307692307692,12.9032258064516
"NW_025533284.1.30756.30757",0,0,0,0,0,0,0,0,0,0,3.03030303030303,0,5.40540540540541,0,0,0,0,0,0,0,0,0,0,0,3.2258064516129,100,0,4.34782608695652,0,3.84615384615385
"NW_025533332.1.24259.24260",3.27868852459016,3.84615384615385,0,0,6.66666666666667,0,0,8.57142857142857,3.57142857142857,0,0,0,9.52380952380952,4.76190476190476,0,0,3.33333333333333,6.06060606060606,2.08333333333333,0,0,0,2.08333333333333,0,5.71428571428571,18.9189189189189,0,3.03030303030303,0,0
"NC_059182.1.61904.61905",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8.33333333333333,4.54545454545455,0,0,0,0,0,0,33.3333333333333,0,0,0
"NC_059182.1.941729.941730",0,0,7.14285714285714,0,0,0,0,8.33333333333333,0,0,4.76190476190476,0,8.33333333333333,0,0,0,0,0,5,0,0,0,0,0,0,0,22.2222222222222,7.14285714285714,5,0
"NC_059182.1.4115119.4115120",0,0,5.26315789473684,0,0,5.26315789473684,0,0,0,0,0,5,0,0,0,0,0,0,0,3.7037037037037,0,0,0,0,0,0,15.7894736842105,0,4.16666666666667,0
"NC_059183.1.3067139.3067140",5.76923076923077,0,0,0,0,2.7027027027027,2.77777777777778,0,0,0,4.41176470588235,3.33333333333333,0,0,0,0,0,0,0,0,3.2258064516129,3.44827586206897,0,2.85714285714286,4,5.26315789473684,22.7272727272727,0,1.96078431372549,21.0526315789474
"NC_059183.1.9313223.9313224",0,0,0,0,0,0,0,0,0,0,0,1.78571428571429,0,1.47058823529412,0,0,0,0,1.75438596491228,0,0,0,1.69491525423729,0,0,2.22222222222222,7.01754385964912,0,0,0
"NC_059183.1.12283021.12283022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5294117647059,0,4.54545454545455,0
"NC_059183.1.12283025.12283026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2222222222222,0,0,4.16666666666667
"NC_059183.1.12283041.12283042",0,0,0,0,0,0,0,0,3.84615384615385,0,0,0,0,0,2.56410256410256,0,7.40740740740741,0,0,0,0,0,0,0,0,0,15.7894736842105,0,4.34782608695652,0
"NC_059184.1.11521704.11521705",0,0,0,0,5,0,0,0,0,3.125,0,0,0,0,0,0,4.34782608695652,0,0,0,0,0,0,0,3.57142857142857,0,28.5714285714286,0,0,6.25
"NC_059185.1.4294740.4294741",0,0,0,0,0,7.69230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.4705882352941,0,0,0
"NC_059185.1.11744295.11744296",0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,4.34782608695652,0,0,0,0,0,0,0,0,0,0,0,17.6470588235294,0,0,0
"NC_059186.1.60490.60491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4285714285714,0,0,0
"NC_059187.1.9931370.9931371",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54545454545455,18.75,0,0,0
"NC_059190.1.3265522.3265523",0,0,0,0,0,0,0,0,0,0,0,0,7.14285714285714,0,0,0,0,0,0,4.76190476190476,0,0,0,5.26315789473684,0,0,30,0,0,0
"NC_059190.1.3267122.3267123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.84615384615385,5.55555555555556,0,0,0,0,0,0,46.1538461538462,0,2.56410256410256,0
"NC_059190.1.3593703.3593704",0,0,0,0,0,0,0,0,0,0,0,4.34782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,4,0
