chr	start	end	strand	coverage1	numCs1	numTs1	coverage2	numCs2	numTs2	coverage3	numCs3	numTs3	coverage4	numCs4	numTs4	coverage5	numCs5	numTs5	coverage6	numCs6	numTs6	coverage7	numCs7	numTs7	coverage8	numCs8	numTs8	coverage9	numCs9	numTs9	coverage10	numCs10	numTs10	coverage11	numCs11	numTs11	coverage12	numCs12	numTs12	coverage13	numCs13	numTs13	coverage14	numCs14	numTs14	coverage15	numCs15	numTs15	coverage16	numCs16	numTs16	coverage17	numCs17	numTs17	coverage18	numCs18	numTs18	coverage19	numCs19	numTs19
NC_059187.1	6067827	6067828	*	41	0	41	39	1	38	37	0	37	10	1	9	14	0	14	32	1	31	32	0	32	20	1	19	13	0	13	17	0	17	27	1	26	30	4	26	10	0	10	22	0	22	33	2	31	38	0	38	48	2	46	19	1	18	28	0	28
NC_059187.1	6654137	6654138	*	13	0	13	25	0	25	14	0	14	19	0	19	20	1	19	23	0	23	21	0	21	11	0	11	12	0	12	13	0	13	20	0	20	23	3	20	16	1	15	28	0	28	28	0	28	27	0	27	20	0	20	22	0	22	22	0	22
NC_059187.1	6985869	6985870	*	17	0	17	21	0	21	15	0	15	16	0	16	16	0	16	20	0	20	10	0	10	14	0	14	13	0	13	11	1	10	11	0	11	16	3	13	10	0	10	10	0	10	25	0	25	24	0	24	12	0	12	16	0	16	16	0	16
NC_059188.1	1324631	1324632	*	14	0	14	15	0	15	13	0	13	13	0	13	14	0	14	13	0	13	14	0	14	17	0	17	10	0	10	15	0	15	12	0	12	21	10	11	13	1	12	19	18	1	26	0	26	18	0	18	20	0	20	14	0	14	18	9	9
NC_059188.1	5921108	5921109	*	16	0	16	14	0	14	13	0	13	15	0	15	19	0	19	21	0	21	14	1	13	18	0	18	23	0	23	11	0	11	18	0	18	18	4	14	13	0	13	20	0	20	27	0	27	20	0	20	14	0	14	16	0	16	29	0	29
NC_059188.1	8116027	8116028	*	22	0	22	15	0	15	17	0	17	12	0	12	23	0	23	20	0	20	12	0	12	20	0	20	11	0	11	32	0	32	16	0	16	24	3	21	21	1	20	19	0	19	17	0	17	21	0	21	15	0	15	11	0	11	34	0	34
NC_059188.1	11253499	11253500	*	11	0	11	17	0	17	14	0	14	15	0	15	12	1	11	11	0	11	17	0	17	15	1	14	13	0	13	13	1	12	13	0	13	24	3	21	11	0	11	15	0	15	19	1	18	20	0	20	18	0	18	15	0	15	17	0	17
NC_059188.1	13529150	13529151	*	14	1	13	19	0	19	13	0	13	12	0	12	14	0	14	18	0	18	16	0	16	13	0	13	13	0	13	13	0	13	12	1	11	17	3	14	12	0	12	15	1	14	17	0	17	23	1	22	17	0	17	12	0	12	20	1	19
NC_059189.1	1668692	1668693	*	33	1	32	28	1	27	14	1	13	18	0	18	23	0	23	31	1	30	11	1	10	18	2	16	17	0	17	22	1	21	24	2	22	25	4	21	21	6	15	31	0	31	29	5	24	18	2	16	21	2	19	29	2	27	32	5	27
NC_059189.1	1668703	1668704	*	34	1	33	29	1	28	14	0	14	19	0	19	25	0	25	32	1	31	11	1	10	18	0	18	16	0	16	22	0	22	24	0	24	24	3	21	20	2	18	30	0	30	31	4	27	19	3	16	22	0	22	30	0	30	31	4	27
NC_059189.1	4521663	4521664	*	26	1	25	27	0	27	19	0	19	18	0	18	12	0	12	11	0	11	17	0	17	18	0	18	18	0	18	17	0	17	12	0	12	26	10	16	16	0	16	26	1	25	33	0	33	17	0	17	19	0	19	14	0	14	22	0	22
NC_059189.1	5773984	5773985	*	14	0	14	11	0	11	16	0	16	12	0	12	13	0	13	13	0	13	14	0	14	10	0	10	23	0	23	10	0	10	13	0	13	22	3	19	17	0	17	17	0	17	14	0	14	17	0	17	10	0	10	13	0	13	19	0	19
NC_059189.1	6088308	6088309	*	13	0	13	31	0	31	22	1	21	33	1	32	19	0	19	36	0	36	39	0	39	21	0	21	16	0	16	18	0	18	15	0	15	34	4	30	29	0	29	25	0	25	38	0	38	40	0	40	28	0	28	24	1	23	74	1	73
NC_059189.1	7500967	7500968	*	50	0	50	29	0	29	19	0	19	24	0	24	16	0	16	17	0	17	27	0	27	24	0	24	16	0	16	27	0	27	31	1	30	45	4	41	34	0	34	23	0	23	44	1	43	23	0	23	34	0	34	23	0	23	58	0	58
NC_059189.1	10813789	10813790	*	10	0	10	18	0	18	12	0	12	13	0	13	16	0	16	18	0	18	16	0	16	13	0	13	10	0	10	24	0	24	18	0	18	21	12	9	14	0	14	16	0	16	17	0	17	15	0	15	16	0	16	10	0	10	31	0	31
NC_059189.1	10952482	10952483	*	11	0	11	23	0	23	21	0	21	24	0	24	14	0	14	14	0	14	19	0	19	29	0	29	19	0	19	20	0	20	11	0	11	17	3	14	18	0	18	25	0	25	19	0	19	35	0	35	22	0	22	16	0	16	19	1	18
NC_059190.1	177805	177806	*	12	0	12	25	0	25	20	0	20	22	0	22	16	0	16	22	0	22	14	0	14	19	0	19	14	0	14	22	0	22	12	0	12	18	9	9	13	0	13	16	0	16	27	0	27	21	0	21	22	0	22	15	0	15	24	0	24
NC_059190.1	1324618	1324619	*	17	0	17	30	0	30	16	0	16	17	0	17	19	0	19	26	0	26	13	0	13	10	1	9	20	0	20	34	0	34	18	0	18	24	3	21	22	0	22	26	0	26	23	0	23	14	0	14	25	0	25	31	0	31	37	0	37
NC_059190.1	2702137	2702138	*	14	0	14	15	0	15	18	0	18	19	0	19	15	0	15	16	0	16	17	0	17	17	0	17	13	0	13	19	0	19	18	1	17	23	3	20	16	0	16	16	0	16	25	0	25	24	0	24	27	0	27	16	0	16	37	0	37
NC_059190.1	5037800	5037801	*	45	0	45	34	0	34	28	0	28	17	0	17	37	0	37	36	1	35	33	1	32	20	0	20	26	0	26	22	0	22	22	0	22	35	6	29	20	0	20	45	4	41	60	2	58	33	0	33	24	0	24	14	0	14	37	0	37
NC_059190.1	7694817	7694818	*	14	1	13	34	0	34	14	0	14	21	0	21	21	0	21	31	0	31	21	0	21	11	0	11	24	0	24	23	0	23	12	0	12	34	4	30	22	2	20	34	1	33	45	1	44	34	2	32	22	0	22	11	0	11	44	1	43
NC_059190.1	7694840	7694841	*	12	1	11	31	0	31	14	0	14	23	0	23	25	0	25	29	0	29	19	0	19	13	1	12	21	0	21	27	0	27	12	0	12	38	5	33	28	3	25	30	0	30	49	0	49	32	2	30	25	0	25	13	0	13	42	1	41
NC_059191.1	1639228	1639229	*	22	0	22	18	0	18	12	0	12	15	0	15	13	0	13	11	0	11	10	0	10	14	0	14	13	0	13	14	0	14	15	0	15	18	3	15	14	0	14	21	0	21	19	0	19	20	0	20	12	0	12	17	0	17	16	0	16
NC_059191.1	2581731	2581732	*	14	0	14	18	0	18	21	0	21	21	0	21	27	0	27	17	0	17	17	0	17	23	0	23	15	0	15	19	0	19	18	0	18	23	3	20	25	0	25	23	0	23	30	0	30	22	1	21	21	0	21	16	0	16	23	0	23
NC_059191.1	2746857	2746858	*	21	0	21	17	0	17	17	0	17	14	0	14	15	0	15	19	0	19	15	0	15	18	0	18	10	0	10	30	0	30	22	0	22	35	6	29	13	0	13	17	0	17	37	0	37	24	0	24	19	0	19	23	0	23	29	0	29
NC_059191.1	4361188	4361189	*	14	0	14	25	0	25	23	0	23	19	2	17	12	0	12	29	1	28	11	0	11	20	0	20	15	0	15	12	0	12	10	0	10	22	3	19	10	0	10	19	0	19	25	0	25	21	0	21	19	0	19	17	0	17	25	0	25
NC_059191.1	5000815	5000816	*	17	0	17	14	1	13	12	0	12	12	0	12	10	0	10	14	0	14	18	0	18	12	0	12	10	0	10	18	1	17	13	0	13	16	3	13	12	0	12	16	0	16	15	0	15	17	0	17	15	0	15	14	0	14	19	0	19
NW_025533127.1	279568	279569	*	13	0	13	16	2	14	11	0	11	15	0	15	18	0	18	12	0	12	15	0	15	19	0	19	15	0	15	19	0	19	19	0	19	22	4	18	22	1	21	14	0	14	25	2	23	24	1	23	19	0	19	18	0	18	22	0	22
NW_025533131.1	148866	148867	*	18	1	17	10	0	10	13	0	13	12	0	12	16	1	15	21	2	19	10	0	10	10	0	10	13	0	13	15	0	15	12	1	11	33	4	29	13	4	9	14	1	13	22	1	21	22	2	20	16	0	16	14	0	14	18	0	18
NW_025533175.1	35478	35479	*	26	3	23	25	0	25	16	2	14	22	0	22	23	0	23	28	1	27	27	2	25	18	0	18	23	0	23	25	1	24	22	0	22	22	3	19	28	2	26	30	2	28	40	0	40	28	1	27	21	0	21	21	2	19	33	3	30
NW_025533176.1	81817	81818	*	22	0	22	24	0	24	24	0	24	29	0	29	18	0	18	17	0	17	16	1	15	18	0	18	15	0	15	20	0	20	16	0	16	20	3	17	19	0	19	25	0	25	27	0	27	24	0	24	17	0	17	16	0	16	32	0	32
NW_025533260.1	40376	40377	*	22	0	22	27	1	26	24	0	24	12	0	12	23	0	23	20	0	20	12	0	12	17	1	16	11	2	9	18	0	18	20	2	18	24	3	21	18	1	17	18	2	16	19	1	18	18	3	15	19	1	18	14	1	13	48	2	46
NC_059182.1	3881942	3881943	*	11	0	11	25	0	25	15	0	15	12	0	12	11	0	11	20	0	20	14	0	14	17	0	17	12	0	12	22	0	22	18	0	18	12	0	12	16	3	13	17	1	16	14	0	14	18	0	18	13	0	13	12	0	12	26	0	26
NC_059182.1	8329114	8329115	*	55	0	55	39	0	39	28	0	28	14	0	14	59	2	57	28	0	28	22	0	22	24	0	24	34	0	34	30	0	30	51	1	50	31	1	30	37	4	33	53	1	52	58	1	57	24	2	22	15	0	15	17	3	14	49	2	47
NC_059182.1	8329135	8329136	*	60	0	60	44	0	44	34	0	34	18	0	18	68	3	65	30	0	30	22	0	22	26	0	26	37	0	37	34	1	33	61	0	61	33	0	33	38	4	34	59	1	58	67	0	67	28	2	26	21	0	21	17	1	16	52	6	46
NC_059182.1	11381529	11381530	*	17	1	16	17	0	17	18	0	18	15	0	15	17	0	17	16	0	16	14	0	14	15	0	15	13	0	13	17	2	15	13	0	13	19	0	19	20	8	12	13	0	13	29	0	29	23	0	23	18	0	18	14	0	14	25	0	25
NC_059182.1	13306130	13306131	*	23	0	23	31	0	31	12	0	12	22	0	22	14	0	14	16	0	16	15	0	15	15	0	15	14	1	13	24	0	24	29	0	29	31	0	31	22	3	19	18	0	18	37	0	37	20	0	20	31	0	31	19	0	19	32	0	32
NC_059182.1	13534650	13534651	*	10	1	9	12	0	12	11	2	9	12	1	11	20	0	20	13	0	13	18	1	17	16	0	16	12	0	12	12	0	12	15	0	15	16	0	16	16	3	13	24	0	24	22	0	22	16	1	15	21	0	21	13	0	13	23	0	23
NC_059182.1	18189188	18189189	*	24	0	24	24	0	24	16	0	16	13	0	13	27	0	27	27	0	27	15	0	15	13	0	13	10	0	10	16	0	16	19	0	19	25	0	25	21	3	18	15	0	15	17	0	17	17	0	17	40	0	40	20	0	20	28	0	28
NC_059182.1	18984566	18984567	*	12	0	12	15	0	15	12	0	12	14	0	14	12	0	12	17	0	17	13	0	13	12	0	12	12	0	12	14	0	14	10	0	10	18	0	18	20	9	11	13	0	13	18	0	18	17	0	17	27	8	19	18	0	18	20	0	20
NC_059182.1	18984598	18984599	*	10	1	9	15	0	15	13	0	13	17	0	17	13	0	13	12	0	12	16	0	16	13	0	13	11	0	11	13	0	13	12	0	12	16	0	16	18	10	8	15	0	15	20	0	20	18	0	18	28	9	19	16	0	16	21	0	21
NC_059183.1	225751	225752	*	15	0	15	13	0	13	17	0	17	16	0	16	19	0	19	18	1	17	16	0	16	22	0	22	12	0	12	18	1	17	16	0	16	23	0	23	23	3	20	25	0	25	19	0	19	20	0	20	23	0	23	11	0	11	37	0	37
NC_059183.1	1074650	1074651	*	24	0	24	22	1	21	22	0	22	25	0	25	16	0	16	11	0	11	11	0	11	12	1	11	18	0	18	24	1	23	21	0	21	16	0	16	30	6	24	20	0	20	16	1	15	20	0	20	21	0	21	24	0	24	23	0	23
NC_059183.1	1858462	1858463	*	12	0	12	27	0	27	18	0	18	12	0	12	15	0	15	13	0	13	20	0	20	16	0	16	14	0	14	22	1	21	19	0	19	15	0	15	16	3	13	16	0	16	19	0	19	32	0	32	10	0	10	11	0	11	30	0	30
NC_059183.1	2287467	2287468	*	17	0	17	13	0	13	16	0	16	17	0	17	15	0	15	17	0	17	13	0	13	16	0	16	12	0	12	13	0	13	13	0	13	15	1	14	12	3	9	21	0	21	18	0	18	12	1	11	15	0	15	13	1	12	16	0	16
NC_059183.1	3390194	3390195	*	16	0	16	19	0	19	19	0	19	22	0	22	12	0	12	13	0	13	11	0	11	25	0	25	15	0	15	15	0	15	12	0	12	28	1	27	22	4	18	25	0	25	20	0	20	23	0	23	16	0	16	19	0	19	25	0	25
NC_059183.1	7698278	7698279	*	16	0	16	29	0	29	18	0	18	12	0	12	14	0	14	15	0	15	10	0	10	15	0	15	14	0	14	10	0	10	16	0	16	24	0	24	10	3	7	12	0	12	16	0	16	22	0	22	12	0	12	17	0	17	16	0	16
NC_059183.1	8544059	8544060	*	17	0	17	23	0	23	19	2	17	11	0	11	18	0	18	18	0	18	13	0	13	19	2	17	14	0	14	21	2	19	18	1	17	33	2	31	17	7	10	11	2	9	29	0	29	32	0	32	14	1	13	31	0	31	39	1	38
NC_059183.1	8981629	8981630	*	18	0	18	14	0	14	18	0	18	12	0	12	10	0	10	20	1	19	14	0	14	17	0	17	13	0	13	17	0	17	17	0	17	21	0	21	15	3	12	22	0	22	32	1	31	16	0	16	22	0	22	15	0	15	19	0	19
NC_059183.1	9484852	9484853	*	17	0	17	41	0	41	27	0	27	30	1	29	25	1	24	48	3	45	33	0	33	13	0	13	15	0	15	36	0	36	19	0	19	45	1	44	24	3	21	31	5	26	52	3	49	36	0	36	33	0	33	27	0	27	54	0	54
NC_059183.1	11501125	11501126	*	16	0	16	28	1	27	14	0	14	18	0	18	16	0	16	22	0	22	18	0	18	22	0	22	23	0	23	23	0	23	18	0	18	26	0	26	18	5	13	15	0	15	22	0	22	21	0	21	23	0	23	20	0	20	28	0	28
NC_059183.1	11501142	11501143	*	16	0	16	25	0	25	13	0	13	16	0	16	14	0	14	19	0	19	17	0	17	24	0	24	20	0	20	22	0	22	16	0	16	24	1	23	16	3	13	16	0	16	23	0	23	20	0	20	24	0	24	20	0	20	31	0	31
NC_059183.1	12410884	12410885	*	15	0	15	21	0	21	11	0	11	16	0	16	19	0	19	11	0	11	17	0	17	18	0	18	11	1	10	15	0	15	11	0	11	25	0	25	16	7	9	12	1	11	17	0	17	19	0	19	10	0	10	15	0	15	25	0	25
NC_059183.1	16053000	16053001	*	14	0	14	14	0	14	18	0	18	16	0	16	15	0	15	13	0	13	18	0	18	19	0	19	10	0	10	22	0	22	21	0	21	28	0	28	22	3	19	14	0	14	25	0	25	20	0	20	22	0	22	14	0	14	22	0	22
NC_059184.1	322608	322609	*	11	0	11	31	0	31	14	0	14	19	0	19	20	0	20	19	0	19	17	1	16	14	1	13	10	0	10	22	1	21	25	0	25	19	0	19	22	4	18	24	1	23	19	0	19	25	0	25	22	1	21	14	0	14	31	0	31
NC_059184.1	2871292	2871293	*	23	0	23	21	0	21	17	1	16	21	0	21	26	2	24	14	0	14	19	1	18	15	1	14	11	1	10	24	1	23	27	0	27	25	1	24	16	3	13	21	2	19	31	0	31	20	2	18	22	0	22	14	0	14	32	1	31
NC_059184.1	4594373	4594374	*	15	0	15	25	1	24	16	0	16	14	0	14	14	0	14	18	1	17	17	0	17	18	0	18	22	0	22	13	0	13	18	0	18	30	1	29	23	3	20	22	0	22	13	0	13	28	1	27	24	0	24	18	0	18	26	0	26
NC_059184.1	11529866	11529867	*	16	0	16	19	0	19	18	0	18	13	0	13	20	0	20	15	1	14	18	0	18	14	0	14	19	0	19	27	1	26	18	0	18	27	0	27	20	4	16	15	0	15	26	0	26	22	1	21	18	0	18	13	0	13	38	0	38
NC_059184.1	11530124	11530125	*	35	0	35	25	0	25	16	0	16	20	0	20	25	0	25	24	0	24	22	0	22	19	0	19	15	0	15	25	0	25	24	0	24	24	0	24	30	5	25	20	0	20	38	1	37	28	0	28	22	0	22	25	0	25	28	1	27
NC_059184.1	13227226	13227227	*	26	0	26	23	0	23	22	0	22	23	0	23	21	0	21	20	0	20	20	0	20	19	0	19	13	0	13	24	1	23	15	0	15	32	0	32	16	5	11	24	0	24	24	0	24	18	0	18	27	0	27	23	0	23	31	0	31
NC_059185.1	52086	52087	*	24	0	24	29	1	28	20	0	20	16	0	16	17	0	17	28	0	28	15	0	15	15	0	15	17	0	17	21	0	21	17	0	17	26	0	26	27	4	23	25	2	23	32	1	31	27	0	27	27	0	27	17	0	17	31	0	31
NC_059185.1	150317	150318	*	11	0	11	18	0	18	11	0	11	17	0	17	12	0	12	27	0	27	17	0	17	22	0	22	10	0	10	13	1	12	14	0	14	20	0	20	22	10	12	23	0	23	27	0	27	21	0	21	17	0	17	24	0	24	28	1	27
NC_059185.1	1179811	1179812	*	13	1	12	12	0	12	13	0	13	12	0	12	12	0	12	19	0	19	11	0	11	13	2	11	10	0	10	16	1	15	11	0	11	24	1	23	12	3	9	18	0	18	15	1	14	12	1	11	16	0	16	20	0	20	16	0	16
NC_059185.1	1179813	1179814	*	12	1	11	12	0	12	13	0	13	12	0	12	12	0	12	19	0	19	11	0	11	14	2	12	10	0	10	16	0	16	10	0	10	24	1	23	12	3	9	18	0	18	14	1	13	12	1	11	16	0	16	20	0	20	16	0	16
NC_059185.1	1495255	1495256	*	14	0	14	24	0	24	18	1	17	15	0	15	20	0	20	20	0	20	18	0	18	13	0	13	13	0	13	15	0	15	14	0	14	30	0	30	16	3	13	23	0	23	21	0	21	13	0	13	17	0	17	13	0	13	20	0	20
NC_059185.1	3503093	3503094	*	26	0	26	13	0	13	11	0	11	13	0	13	11	0	11	19	0	19	16	0	16	13	0	13	15	0	15	16	0	16	19	0	19	35	2	33	17	7	10	21	0	21	25	0	25	29	0	29	29	16	13	19	0	19	20	0	20
NC_059185.1	4924801	4924802	*	29	0	29	37	0	37	28	0	28	27	0	27	16	0	16	25	1	24	28	0	28	29	0	29	20	0	20	22	0	22	29	0	29	33	0	33	14	3	11	41	0	41	50	0	50	39	0	39	44	0	44	25	0	25	54	0	54
NC_059185.1	5860138	5860139	*	25	0	25	37	1	36	31	0	31	40	0	40	19	0	19	36	0	36	45	0	45	40	0	40	20	1	19	45	1	44	25	0	25	41	0	41	28	5	23	32	0	32	41	8	33	51	0	51	35	0	35	33	0	33	62	0	62
NC_059185.1	8423148	8423149	*	13	0	13	13	0	13	18	0	18	22	0	22	11	0	11	16	0	16	10	1	9	17	0	17	11	0	11	13	0	13	14	0	14	15	0	15	10	4	6	17	0	17	22	0	22	20	0	20	12	0	12	17	0	17	24	0	24
NC_059185.1	9458800	9458801	*	20	0	20	22	1	21	13	0	13	20	0	20	22	0	22	21	0	21	11	0	11	25	0	25	15	0	15	26	0	26	32	0	32	32	1	31	23	3	20	19	0	19	25	0	25	24	0	24	27	0	27	19	0	19	31	0	31
NC_059185.1	10469617	10469618	*	13	0	13	17	0	17	13	0	13	15	0	15	17	0	17	24	0	24	15	0	15	14	0	14	17	0	17	33	0	33	23	0	23	27	0	27	23	3	20	22	2	20	21	0	21	23	1	22	24	0	24	11	0	11	25	0	25
NC_059185.1	11277520	11277521	*	15	0	15	28	0	28	16	0	16	29	0	29	14	0	14	18	0	18	12	0	12	17	0	17	13	0	13	13	0	13	25	0	25	15	0	15	28	14	14	11	0	11	10	0	10	22	0	22	22	9	13	11	0	11	23	0	23
NC_059185.1	13126089	13126090	*	22	0	22	13	0	13	30	0	30	33	0	33	27	0	27	41	0	41	28	0	28	26	0	26	36	0	36	13	0	13	26	0	26	34	0	34	29	4	25	26	0	26	41	0	41	24	0	24	38	0	38	50	0	50	17	0	17
NC_059186.1	171066	171067	*	17	0	17	20	0	20	17	0	17	20	0	20	14	0	14	11	0	11	13	0	13	15	0	15	17	0	17	17	0	17	22	0	22	21	0	21	15	3	12	21	0	21	38	0	38	22	0	22	22	0	22	12	0	12	29	0	29
NC_059186.1	221584	221585	*	14	0	14	20	0	20	26	0	26	11	0	11	17	0	17	18	0	18	12	0	12	16	0	16	16	0	16	30	0	30	26	0	26	31	1	30	20	4	16	15	0	15	30	0	30	21	0	21	29	0	29	23	1	22	27	0	27
NC_059186.1	2883483	2883484	*	27	1	26	21	0	21	15	0	15	20	0	20	25	0	25	17	0	17	16	0	16	14	1	13	15	0	15	17	0	17	25	1	24	38	0	38	27	6	21	21	0	21	28	3	25	29	1	28	26	0	26	25	0	25	29	2	27
NC_059186.1	2883545	2883546	*	23	0	23	21	0	21	12	2	10	21	0	21	19	0	19	13	0	13	19	0	19	19	2	17	14	0	14	19	0	19	20	0	20	33	0	33	24	3	21	23	0	23	21	0	21	25	2	23	27	0	27	26	0	26	38	0	38
NC_059186.1	4878875	4878876	*	14	0	14	24	0	24	16	0	16	17	1	16	25	0	25	15	0	15	10	0	10	13	0	13	16	0	16	19	0	19	20	0	20	24	0	24	18	3	15	17	0	17	18	0	18	21	0	21	18	0	18	18	0	18	36	1	35
NC_059186.1	6547059	6547060	*	10	0	10	17	0	17	17	0	17	17	0	17	13	0	13	11	0	11	13	0	13	15	0	15	11	0	11	18	0	18	10	1	9	18	0	18	16	3	13	21	0	21	27	0	27	32	0	32	16	0	16	14	0	14	23	0	23
NC_059186.1	7033574	7033575	*	23	0	23	17	0	17	18	0	18	11	0	11	15	0	15	15	0	15	18	0	18	21	0	21	14	0	14	19	0	19	14	0	14	14	0	14	22	6	16	14	0	14	19	0	19	26	0	26	13	0	13	17	0	17	23	0	23
NC_059186.1	7593655	7593656	*	22	0	22	20	1	19	16	0	16	12	0	12	18	0	18	16	0	16	18	0	18	11	0	11	11	0	11	22	0	22	25	0	25	31	0	31	22	3	19	17	0	17	23	1	22	10	0	10	24	0	24	22	0	22	24	0	24
NC_059186.1	7769428	7769429	*	18	0	18	17	0	17	20	0	20	14	0	14	16	0	16	14	0	14	14	0	14	14	0	14	14	0	14	15	0	15	14	0	14	13	0	13	20	3	17	11	0	11	20	0	20	11	0	11	18	0	18	16	0	16	20	0	20
NC_059186.1	8070007	8070008	*	13	0	13	28	0	28	21	0	21	12	0	12	13	0	13	13	0	13	20	0	20	18	0	18	13	0	13	23	0	23	13	0	13	19	0	19	13	4	9	23	1	22	21	0	21	20	0	20	15	0	15	15	6	9	27	0	27
NC_059186.1	8664766	8664767	*	10	0	10	16	0	16	11	0	11	12	0	12	12	0	12	18	0	18	17	0	17	10	0	10	10	0	10	16	0	16	14	0	14	15	0	15	22	5	17	12	0	12	26	0	26	13	0	13	11	0	11	10	0	10	16	0	16
NC_059187.1	712016	712017	*	14	0	14	20	0	20	16	0	16	16	0	16	11	0	11	15	0	15	16	0	16	17	0	17	16	0	16	14	0	14	12	0	12	12	0	12	18	3	15	19	0	19	14	0	14	46	0	46	13	0	13	15	0	15	20	0	20
NC_059187.1	1689525	1689526	*	13	0	13	24	1	23	36	1	35	11	1	10	27	0	27	18	0	18	15	1	14	21	1	20	24	1	23	14	2	12	11	0	11	32	0	32	17	3	14	22	11	11	10	0	10	45	0	45	28	2	26	24	3	21	17	0	17
NC_059187.1	3770213	3770214	*	15	0	15	25	0	25	19	0	19	24	0	24	14	0	14	19	0	19	20	0	20	32	0	32	11	0	11	26	0	26	20	0	20	31	0	31	21	6	15	21	0	21	31	2	29	26	0	26	17	0	17	14	0	14	36	0	36
NC_059187.1	4181754	4181755	*	26	0	26	23	1	22	30	1	29	21	0	21	11	0	11	12	0	12	14	0	14	24	0	24	35	0	35	20	1	19	19	2	17	31	1	30	32	6	26	23	0	23	31	2	29	20	0	20	25	0	25	48	2	46	35	0	35
NC_059187.1	8156172	8156173	*	14	0	14	21	0	21	23	0	23	16	0	16	23	0	23	30	0	30	19	0	19	15	0	15	17	0	17	28	0	28	27	0	27	29	0	29	27	8	19	19	0	19	29	0	29	28	0	28	22	0	22	17	0	17	28	0	28
NC_059187.1	8348858	8348859	*	19	0	19	25	0	25	22	0	22	15	0	15	15	0	15	18	0	18	16	0	16	22	0	22	15	0	15	18	0	18	30	0	30	26	0	26	23	3	20	20	0	20	35	0	35	25	1	24	22	0	22	11	0	11	37	0	37
NC_059188.1	928919	928920	*	16	0	16	30	0	30	16	0	16	15	0	15	15	1	14	25	1	24	12	0	12	18	0	18	14	0	14	30	1	29	13	0	13	31	3	28	25	10	15	13	0	13	28	1	27	33	0	33	27	0	27	19	1	18	34	0	34
NC_059188.1	2291103	2291104	*	16	0	16	26	0	26	19	0	19	14	0	14	17	0	17	20	0	20	15	0	15	16	0	16	14	0	14	27	1	26	30	0	30	41	0	41	24	3	21	24	0	24	29	0	29	16	0	16	28	0	28	20	2	18	48	0	48
NC_059188.1	10141636	10141637	*	13	0	13	22	0	22	16	0	16	10	0	10	12	0	12	14	0	14	15	0	15	11	0	11	13	0	13	22	0	22	18	0	18	24	0	24	17	9	8	16	0	16	31	0	31	24	0	24	23	0	23	21	1	20	32	0	32
NC_059188.1	12109946	12109947	*	16	0	16	15	1	14	21	0	21	20	0	20	20	0	20	11	0	11	14	0	14	20	0	20	11	0	11	25	0	25	19	0	19	22	0	22	23	3	20	26	0	26	23	0	23	13	0	13	19	0	19	14	0	14	29	0	29
NC_059188.1	12760070	12760071	*	21	0	21	27	0	27	15	0	15	24	0	24	21	0	21	23	0	23	27	0	27	12	0	12	16	0	16	30	0	30	26	1	25	27	0	27	20	3	17	19	0	19	26	0	26	22	0	22	24	0	24	15	0	15	28	1	27
NC_059188.1	13017164	13017165	*	13	0	13	24	2	22	17	1	16	26	2	24	15	0	15	17	2	15	18	2	16	13	2	11	14	1	13	17	1	16	18	2	16	22	1	21	19	3	16	15	2	13	32	16	16	12	3	9	28	24	4	26	0	26	22	1	21
NC_059189.1	346443	346444	*	18	0	18	14	1	13	18	0	18	14	0	14	10	0	10	15	0	15	14	0	14	11	0	11	14	0	14	13	1	12	13	0	13	15	2	13	18	3	15	18	0	18	19	0	19	21	0	21	15	0	15	17	0	17	25	1	24
NC_059189.1	457304	457305	*	14	0	14	27	0	27	13	0	13	12	0	12	10	0	10	16	0	16	20	0	20	15	0	15	12	0	12	14	0	14	11	0	11	19	0	19	15	4	11	17	1	16	27	0	27	17	0	17	19	0	19	16	0	16	19	0	19
NC_059189.1	622586	622587	*	12	0	12	25	0	25	25	0	25	17	0	17	24	0	24	12	0	12	16	0	16	10	0	10	17	0	17	31	0	31	19	0	19	24	0	24	25	5	20	21	1	20	24	0	24	19	0	19	26	0	26	16	0	16	36	0	36
NC_059189.1	2568096	2568097	*	23	0	23	21	0	21	16	0	16	10	0	10	26	0	26	30	0	30	19	0	19	14	0	14	26	0	26	28	0	28	28	0	28	28	0	28	18	3	15	28	0	28	32	0	32	21	0	21	28	0	28	18	0	18	30	0	30
NC_059189.1	5697090	5697091	*	18	0	18	10	0	10	15	0	15	14	0	14	22	0	22	17	0	17	12	0	12	18	0	18	13	1	12	14	0	14	15	0	15	18	0	18	20	8	12	20	0	20	24	0	24	14	5	9	15	0	15	16	8	8	31	0	31
NC_059189.1	5697103	5697104	*	20	0	20	11	0	11	13	0	13	14	0	14	23	0	23	23	0	23	14	0	14	19	0	19	14	0	14	17	0	17	16	0	16	19	0	19	22	9	13	23	1	22	24	0	24	16	7	9	15	0	15	20	9	11	32	0	32
NC_059189.1	6538180	6538181	*	34	0	34	34	0	34	17	0	17	16	0	16	25	0	25	33	0	33	15	0	15	29	0	29	25	0	25	24	0	24	28	0	28	36	1	35	32	5	27	29	0	29	43	1	42	26	0	26	25	2	23	23	0	23	36	0	36
NC_059189.1	6538187	6538188	*	38	0	38	32	1	31	17	0	17	17	0	17	25	0	25	32	0	32	15	0	15	26	0	26	23	0	23	23	0	23	30	0	30	36	2	34	31	4	27	29	2	27	43	0	43	25	0	25	26	0	26	23	0	23	36	0	36
