chr	start	end	strand	coverage1	numCs1	numTs1	coverage2	numCs2	numTs2	coverage3	numCs3	numTs3	coverage4	numCs4	numTs4	coverage5	numCs5	numTs5	coverage6	numCs6	numTs6	coverage7	numCs7	numTs7	coverage8	numCs8	numTs8	coverage9	numCs9	numTs9	coverage10	numCs10	numTs10	coverage11	numCs11	numTs11	coverage12	numCs12	numTs12	coverage13	numCs13	numTs13	coverage14	numCs14	numTs14	coverage15	numCs15	numTs15	coverage16	numCs16	numTs16	coverage17	numCs17	numTs17	coverage18	numCs18	numTs18	coverage19	numCs19	numTs19	coverage20	numCs20	numTs20	coverage21	numCs21	numTs21
NC_059183.1	467908	467909	*	27	0	27	27	1	26	30	0	30	15	0	15	18	0	18	35	0	35	24	0	24	19	0	19	23	0	23	28	0	28	29	0	29	26	11	15	26	0	26	20	1	19	23	0	23	17	0	17	15	0	15	23	0	23	16	2	14	28	0	28	14	0	14
NC_059183.1	467924	467925	*	28	1	27	28	0	28	30	0	30	16	0	16	18	0	18	32	1	31	25	0	25	20	0	20	23	0	23	27	0	27	31	0	31	24	8	16	26	0	26	21	0	21	20	0	20	17	0	17	15	0	15	21	0	21	18	1	17	25	0	25	15	0	15
NC_059183.1	1334214	1334215	*	19	0	19	22	0	22	19	0	19	11	0	11	17	0	17	25	0	25	19	0	19	17	0	17	13	0	13	28	0	28	28	0	28	26	12	14	25	0	25	19	1	18	23	0	23	27	0	27	17	0	17	10	0	10	14	1	13	16	0	16	19	0	19
NC_059183.1	3374791	3374792	*	24	0	24	13	0	13	18	0	18	12	0	12	17	0	17	25	0	25	15	0	15	16	0	16	18	0	18	23	0	23	25	0	25	20	3	17	14	0	14	27	0	27	23	0	23	25	0	25	18	0	18	17	0	17	18	0	18	14	0	14	21	0	21
NC_059183.1	5812089	5812090	*	13	0	13	12	0	12	30	1	29	21	0	21	13	0	13	26	0	26	17	0	17	20	0	20	15	0	15	27	0	27	15	0	15	25	3	22	22	1	21	13	0	13	18	0	18	21	0	21	12	0	12	14	0	14	11	0	11	21	0	21	17	0	17
NC_059183.1	11941199	11941200	*	21	0	21	16	0	16	42	0	42	22	0	22	22	0	22	28	0	28	22	0	22	24	0	24	23	0	23	33	0	33	21	0	21	22	8	14	25	0	25	27	0	27	22	0	22	20	0	20	24	0	24	22	0	22	15	0	15	31	0	31	24	0	24
NC_059183.1	12511178	12511179	*	18	0	18	22	0	22	27	0	27	16	0	16	11	0	11	19	0	19	20	0	20	16	0	16	27	1	26	29	0	29	15	0	15	26	3	23	20	0	20	12	0	12	25	0	25	26	0	26	21	0	21	26	0	26	16	0	16	20	0	20	19	0	19
NC_059183.1	13455795	13455796	*	20	1	19	11	0	11	24	0	24	19	0	19	15	0	15	39	0	39	24	0	24	28	0	28	25	1	24	28	0	28	14	0	14	25	3	22	14	0	14	15	0	15	27	0	27	24	0	24	21	0	21	15	0	15	13	0	13	25	0	25	24	0	24
NC_059183.1	15230590	15230591	*	16	0	16	10	0	10	20	0	20	17	1	16	16	0	16	18	0	18	18	0	18	18	0	18	17	1	16	35	1	34	13	0	13	22	3	19	18	0	18	13	0	13	17	0	17	17	0	17	17	0	17	12	0	12	29	0	29	16	0	16	21	0	21
NC_059183.1	15334007	15334008	*	19	0	19	17	0	17	16	0	16	14	0	14	25	0	25	28	0	28	20	1	19	15	0	15	13	0	13	22	0	22	20	0	20	25	4	21	18	0	18	23	1	22	15	0	15	15	0	15	17	0	17	17	0	17	26	0	26	14	0	14	16	0	16
NC_059184.1	2226270	2226271	*	16	0	16	19	0	19	25	0	25	23	1	22	15	0	15	24	0	24	24	0	24	21	0	21	19	0	19	25	0	25	21	0	21	31	3	28	27	0	27	15	0	15	29	0	29	27	0	27	26	0	26	23	0	23	20	1	19	28	0	28	25	0	25
NC_059184.1	2745289	2745290	*	31	0	31	23	0	23	20	1	19	20	0	20	20	0	20	25	1	24	24	0	24	23	0	23	22	0	22	29	0	29	20	0	20	28	3	25	31	0	31	25	0	25	21	0	21	38	0	38	19	0	19	21	0	21	10	0	10	21	0	21	13	0	13
NC_059184.1	7191767	7191768	*	19	0	19	24	0	24	24	0	24	18	0	18	20	0	20	29	0	29	24	0	24	15	0	15	12	0	12	24	0	24	24	0	24	22	3	19	23	0	23	31	0	31	18	1	17	27	0	27	14	0	14	20	0	20	11	0	11	20	0	20	15	0	15
NC_059184.1	9498208	9498209	*	17	0	17	14	0	14	35	0	35	23	0	23	28	0	28	42	0	42	25	1	24	25	0	25	26	0	26	23	0	23	31	0	31	31	3	28	30	0	30	32	0	32	31	0	31	32	0	32	17	0	17	37	1	36	23	0	23	14	0	14	34	1	33
NC_059184.1	11529608	11529609	*	30	0	30	25	0	25	28	0	28	16	0	16	19	0	19	26	0	26	21	0	21	18	0	18	15	0	15	29	0	29	19	0	19	28	5	23	10	1	9	30	0	30	22	0	22	35	0	35	23	0	23	27	0	27	23	0	23	23	0	23	15	0	15
NC_059184.1	12774438	12774439	*	19	0	19	15	1	14	12	0	12	14	0	14	14	0	14	18	1	17	19	1	18	15	0	15	14	1	13	25	0	25	18	0	18	12	7	5	18	0	18	15	0	15	20	0	20	19	0	19	14	0	14	16	0	16	13	0	13	25	0	25	19	0	19
NC_059184.1	13195746	13195747	*	13	0	13	15	0	15	30	0	30	18	0	18	23	0	23	25	0	25	13	0	13	19	0	19	16	0	16	20	0	20	19	0	19	17	3	14	21	0	21	14	0	14	20	0	20	15	0	15	18	0	18	17	0	17	25	0	25	22	0	22	11	0	11
NC_059185.1	2067838	2067839	*	21	0	21	14	1	13	13	0	13	10	2	8	18	0	18	23	1	22	26	0	26	17	0	17	15	0	15	39	0	39	13	0	13	14	4	10	20	0	20	16	0	16	15	0	15	17	0	17	18	1	17	17	0	17	11	0	11	21	0	21	13	0	13
NC_059185.1	2255542	2255543	*	26	0	26	21	0	21	24	0	24	13	0	13	21	0	21	10	0	10	18	0	18	17	0	17	25	0	25	19	0	19	18	0	18	13	3	10	15	0	15	23	0	23	27	0	27	27	0	27	20	0	20	31	0	31	10	0	10	20	0	20	10	0	10
NC_059185.1	3288869	3288870	*	17	0	17	19	0	19	19	0	19	14	0	14	10	0	10	19	0	19	23	0	23	27	0	27	23	1	22	22	0	22	20	0	20	21	3	18	24	0	24	20	0	20	18	1	17	22	0	22	20	0	20	20	0	20	23	0	23	14	0	14	15	0	15
NC_059185.1	4044891	4044892	*	21	1	20	15	0	15	24	0	24	19	2	17	19	2	17	25	0	25	30	1	29	23	0	23	18	0	18	28	1	27	21	1	20	22	3	19	12	0	12	22	0	22	24	1	23	34	0	34	17	0	17	22	0	22	12	0	12	21	1	20	19	0	19
NC_059185.1	9641047	9641048	*	13	0	13	11	0	11	21	0	21	18	0	18	16	1	15	17	0	17	20	0	20	18	0	18	18	0	18	22	0	22	23	0	23	18	11	7	20	0	20	20	0	20	15	0	15	18	0	18	17	1	16	31	0	31	16	1	15	18	0	18	17	0	17
NC_059185.1	11517495	11517496	*	28	0	28	22	0	22	23	0	23	14	0	14	22	0	22	15	0	15	15	0	15	19	0	19	15	0	15	25	0	25	29	0	29	28	3	25	39	0	39	30	0	30	24	0	24	31	0	31	18	0	18	13	0	13	10	0	10	15	0	15	20	0	20
NC_059185.1	12579197	12579198	*	29	0	29	15	0	15	52	0	52	41	0	41	22	1	21	38	0	38	30	0	30	40	0	40	10	0	10	60	0	60	30	0	30	33	3	30	47	0	47	26	0	26	34	0	34	15	0	15	47	1	46	12	0	12	13	2	11	21	0	21	23	2	21
NC_059186.1	83361	83362	*	18	1	17	10	1	9	22	0	22	10	0	10	19	0	19	10	0	10	36	0	36	17	0	17	19	0	19	17	0	17	13	0	13	21	3	18	10	0	10	14	0	14	15	0	15	24	0	24	16	0	16	11	0	11	20	0	20	23	0	23	10	0	10
NC_059186.1	90301	90302	*	13	0	13	13	0	13	24	0	24	14	0	14	19	0	19	30	1	29	17	0	17	19	0	19	15	0	15	20	0	20	17	0	17	24	14	10	22	0	22	17	0	17	19	0	19	18	0	18	29	0	29	16	0	16	13	7	6	18	0	18	19	1	18
NC_059186.1	90308	90309	*	15	0	15	13	0	13	24	0	24	14	0	14	18	0	18	31	2	29	17	0	17	18	0	18	17	0	17	17	0	17	17	0	17	23	13	10	22	0	22	18	0	18	19	0	19	18	1	17	31	1	30	16	0	16	13	6	7	19	0	19	19	0	19
NC_059186.1	90327	90328	*	17	0	17	13	0	13	23	0	23	16	0	16	18	0	18	33	1	32	20	0	20	16	0	16	18	0	18	19	0	19	15	0	15	27	15	12	23	0	23	18	0	18	19	0	19	20	0	20	29	0	29	16	0	16	15	7	8	23	0	23	17	0	17
NC_059186.1	90330	90331	*	17	0	17	13	0	13	25	0	25	15	0	15	18	0	18	32	1	31	20	0	20	15	0	15	18	0	18	21	0	21	15	0	15	26	14	12	23	0	23	19	0	19	19	0	19	19	1	18	27	0	27	16	1	15	16	8	8	23	0	23	17	1	16
NC_059186.1	8096633	8096634	*	27	0	27	23	0	23	29	0	29	20	0	20	14	0	14	26	0	26	18	0	18	15	0	15	18	0	18	31	0	31	21	0	21	29	3	26	19	0	19	24	1	23	19	0	19	34	1	33	20	0	20	17	0	17	10	0	10	27	0	27	22	0	22
NC_059186.1	10584238	10584239	*	20	0	20	20	0	20	29	0	29	19	1	18	20	0	20	31	0	31	29	1	28	16	0	16	18	0	18	28	0	28	22	0	22	26	3	23	20	0	20	26	0	26	24	0	24	19	0	19	21	1	20	23	0	23	17	0	17	17	1	16	19	0	19
NC_059186.1	11673059	11673060	*	21	0	21	19	0	19	20	0	20	11	0	11	15	0	15	17	0	17	16	0	16	24	1	23	17	0	17	17	0	17	20	0	20	24	8	16	19	0	19	20	0	20	18	0	18	20	0	20	13	1	12	10	0	10	10	0	10	19	0	19	20	0	20
NC_059186.1	11673111	11673112	*	19	0	19	19	0	19	21	0	21	14	0	14	14	0	14	15	0	15	18	0	18	23	0	23	15	0	15	15	0	15	18	0	18	33	11	22	18	0	18	16	0	16	18	0	18	18	0	18	13	0	13	15	0	15	10	0	10	21	0	21	18	0	18
NC_059186.1	11673122	11673123	*	19	0	19	18	0	18	19	0	19	15	0	15	15	0	15	14	0	14	19	0	19	22	0	22	15	1	14	17	0	17	17	0	17	30	5	25	17	0	17	12	0	12	19	0	19	19	0	19	14	0	14	15	1	14	10	0	10	20	0	20	16	0	16
NC_059186.1	11673140	11673141	*	16	0	16	16	0	16	20	0	20	15	0	15	15	0	15	14	0	14	17	0	17	17	0	17	13	0	13	18	0	18	13	0	13	22	4	18	17	0	17	13	0	13	18	0	18	16	0	16	11	0	11	13	0	13	10	0	10	16	0	16	12	0	12
NC_059186.1	11673188	11673189	*	12	0	12	14	0	14	17	0	17	15	0	15	16	1	15	16	0	16	19	0	19	21	1	20	12	0	12	19	0	19	18	0	18	23	6	17	17	0	17	14	0	14	22	0	22	17	0	17	14	0	14	16	0	16	10	0	10	19	0	19	14	0	14
NC_059187.1	1133255	1133256	*	20	0	20	11	0	11	22	0	22	18	0	18	16	0	16	25	0	25	22	1	21	19	0	19	12	0	12	26	0	26	17	0	17	17	8	9	15	0	15	15	0	15	21	0	21	17	2	15	15	0	15	15	0	15	11	0	11	25	0	25	15	0	15
NC_059187.1	1653121	1653122	*	28	0	28	15	0	15	19	0	19	18	1	17	17	0	17	21	0	21	28	0	28	24	0	24	18	0	18	25	0	25	26	0	26	21	3	18	26	0	26	17	0	17	27	0	27	14	0	14	16	0	16	15	1	14	15	0	15	27	0	27	19	0	19
NC_059187.1	2754980	2754981	*	15	0	15	13	0	13	29	1	28	10	0	10	10	0	10	24	0	24	11	0	11	21	0	21	14	0	14	24	0	24	21	0	21	14	4	10	21	0	21	17	1	16	16	0	16	19	0	19	12	0	12	13	0	13	16	0	16	18	0	18	23	0	23
NC_059187.1	5946146	5946147	*	22	0	22	12	0	12	21	1	20	17	0	17	21	0	21	27	0	27	20	0	20	17	0	17	15	0	15	23	0	23	15	0	15	29	3	26	19	0	19	26	0	26	22	0	22	19	0	19	15	0	15	16	0	16	10	0	10	18	1	17	13	0	13
NC_059187.1	6656139	6656140	*	23	0	23	18	0	18	22	1	21	19	1	18	26	0	26	40	0	40	17	0	17	20	0	20	18	0	18	28	0	28	21	0	21	36	12	24	16	0	16	21	0	21	28	0	28	20	0	20	17	0	17	39	10	29	42	0	42	25	0	25	25	1	24
NC_059187.1	6656309	6656310	*	12	0	12	16	0	16	13	0	13	14	0	14	22	0	22	24	0	24	21	0	21	12	0	12	12	0	12	22	0	22	17	0	17	17	7	10	17	0	17	16	0	16	18	0	18	16	0	16	16	1	15	23	0	23	36	1	35	17	0	17	17	0	17
NC_059187.1	8853859	8853860	*	12	0	12	12	0	12	21	1	20	17	0	17	18	0	18	25	0	25	21	0	21	18	0	18	10	0	10	17	0	17	21	0	21	17	3	14	17	0	17	13	0	13	14	0	14	19	0	19	22	0	22	16	0	16	48	0	48	19	0	19	14	0	14
NC_059188.1	1392637	1392638	*	14	0	14	15	0	15	25	0	25	22	0	22	10	0	10	25	0	25	21	0	21	18	0	18	16	0	16	31	0	31	17	0	17	21	6	15	19	0	19	17	1	16	20	0	20	20	0	20	20	0	20	12	0	12	10	1	9	21	0	21	14	0	14
NC_059188.1	2275607	2275608	*	13	0	13	12	0	12	25	0	25	11	0	11	25	0	25	22	0	22	20	0	20	20	0	20	12	0	12	31	1	30	20	1	19	22	8	14	22	0	22	26	0	26	19	0	19	26	2	24	22	0	22	14	0	14	10	0	10	29	0	29	16	0	16
NC_059188.1	3550937	3550938	*	11	0	11	19	0	19	23	0	23	12	0	12	25	0	25	25	1	24	16	1	15	14	0	14	13	0	13	29	0	29	19	0	19	20	3	17	19	0	19	24	0	24	29	0	29	26	0	26	18	1	17	16	0	16	12	0	12	24	0	24	17	0	17
NC_059188.1	11235085	11235086	*	17	0	17	14	0	14	34	0	34	22	0	22	26	0	26	20	0	20	14	0	14	26	0	26	14	0	14	20	0	20	16	0	16	26	3	23	14	0	14	29	0	29	21	0	21	21	0	21	17	0	17	16	0	16	10	1	9	19	0	19	24	0	24
NC_059188.1	11964697	11964698	*	22	0	22	18	0	18	23	0	23	19	0	19	11	0	11	26	0	26	32	0	32	18	0	18	20	0	20	36	1	35	21	0	21	20	3	17	25	0	25	22	0	22	16	0	16	20	0	20	25	0	25	23	0	23	43	0	43	24	1	23	10	0	10
NC_059188.1	12930238	12930239	*	11	0	11	12	0	12	19	0	19	12	0	12	24	1	23	21	0	21	18	0	18	16	0	16	24	0	24	23	0	23	19	0	19	22	12	10	24	0	24	22	0	22	19	0	19	26	0	26	20	0	20	21	0	21	12	0	12	26	0	26	15	0	15
NC_059189.1	775102	775103	*	13	0	13	15	0	15	24	2	22	21	0	21	12	0	12	16	0	16	17	0	17	18	0	18	22	0	22	29	1	28	18	0	18	17	6	11	18	0	18	14	0	14	22	1	21	18	0	18	16	0	16	12	0	12	14	0	14	15	0	15	14	1	13
NC_059189.1	1790903	1790904	*	25	0	25	18	0	18	14	0	14	22	0	22	20	0	20	32	0	32	30	0	30	16	0	16	20	0	20	36	0	36	31	0	31	32	3	29	23	0	23	20	0	20	20	0	20	23	0	23	22	1	21	28	0	28	32	0	32	32	0	32	18	0	18
NC_059189.1	2004716	2004717	*	18	0	18	14	1	13	25	1	24	22	1	21	18	0	18	25	1	24	18	1	17	20	0	20	14	0	14	39	0	39	23	0	23	22	4	18	25	3	22	23	0	23	17	1	16	15	0	15	24	0	24	22	2	20	12	3	9	16	1	15	17	0	17
NC_059189.1	2097933	2097934	*	23	0	23	27	0	27	21	0	21	23	0	23	22	0	22	30	1	29	21	0	21	27	0	27	24	0	24	34	0	34	17	0	17	26	15	11	21	0	21	24	0	24	22	0	22	24	13	11	26	0	26	19	0	19	17	10	7	27	0	27	20	0	20
NC_059189.1	3200879	3200880	*	14	0	14	15	0	15	18	1	17	12	0	12	10	0	10	25	0	25	21	1	20	18	0	18	18	0	18	31	0	31	15	0	15	22	7	15	16	0	16	16	0	16	22	0	22	16	0	16	24	0	24	18	0	18	31	14	17	16	0	16	13	0	13
NC_059189.1	7537653	7537654	*	22	0	22	22	1	21	24	0	24	20	0	20	22	1	21	41	1	40	21	0	21	20	0	20	24	1	23	26	2	24	25	0	25	32	3	29	12	0	12	33	0	33	26	1	25	36	0	36	23	0	23	24	0	24	39	0	39	29	0	29	14	0	14
NC_059189.1	8755758	8755759	*	24	0	24	18	0	18	31	0	31	25	0	25	24	1	23	33	0	33	28	0	28	34	1	33	20	0	20	36	0	36	23	0	23	26	3	23	20	0	20	27	0	27	38	4	34	30	0	30	28	1	27	17	0	17	12	0	12	30	0	30	26	0	26
NC_059189.1	10281811	10281812	*	23	1	22	17	0	17	28	0	28	15	0	15	18	0	18	29	0	29	18	0	18	21	0	21	18	0	18	27	0	27	21	0	21	25	3	22	16	0	16	17	0	17	20	0	20	14	0	14	17	0	17	13	0	13	17	0	17	19	0	19	18	0	18
NC_059190.1	89137	89138	*	13	0	13	18	0	18	31	0	31	14	0	14	22	1	21	21	0	21	18	0	18	20	0	20	16	0	16	30	0	30	27	0	27	26	3	23	23	0	23	27	0	27	24	0	24	28	0	28	17	0	17	16	0	16	13	0	13	22	0	22	15	0	15
NC_059190.1	2793222	2793223	*	24	0	24	14	0	14	24	0	24	11	1	10	18	0	18	13	0	13	22	1	21	17	1	16	14	0	14	25	0	25	22	0	22	25	12	13	11	0	11	14	0	14	18	0	18	22	3	19	14	1	13	14	0	14	10	0	10	27	1	26	15	0	15
NC_059190.1	8564930	8564931	*	13	0	13	16	0	16	13	0	13	16	0	16	16	0	16	16	0	16	20	0	20	19	0	19	18	0	18	20	0	20	18	0	18	16	7	9	15	0	15	17	0	17	18	0	18	18	0	18	18	0	18	12	0	12	19	0	19	14	0	14	11	0	11
NC_059191.1	8012128	8012129	*	13	0	13	24	0	24	21	0	21	16	0	16	14	0	14	15	0	15	19	0	19	21	0	21	10	0	10	29	0	29	19	0	19	25	4	21	19	0	19	11	0	11	27	0	27	24	1	23	18	0	18	13	0	13	13	0	13	24	0	24	15	0	15
NC_059191.1	9017257	9017258	*	28	0	28	12	0	12	23	0	23	17	0	17	14	0	14	34	0	34	25	0	25	14	0	14	11	0	11	25	0	25	22	0	22	29	10	19	20	0	20	24	0	24	22	0	22	23	1	22	22	0	22	18	0	18	24	0	24	19	0	19	19	0	19
NC_059191.1	9317251	9317252	*	26	1	25	14	0	14	22	0	22	15	0	15	20	0	20	20	1	19	13	0	13	14	1	13	16	0	16	25	1	24	15	0	15	29	4	25	16	1	15	21	0	21	23	2	21	22	2	20	25	2	23	16	3	13	10	0	10	20	2	18	23	1	22
NW_025533136.1	36926	36927	*	29	0	29	21	2	19	26	2	24	38	1	37	29	0	29	34	0	34	29	1	28	24	0	24	21	0	21	32	0	32	36	1	35	45	10	35	14	0	14	29	1	28	31	0	31	49	2	47	17	0	17	28	0	28	40	3	37	20	0	20	31	4	27
NW_025533267.1	41743	41744	*	20	0	20	25	0	25	10	0	10	33	0	33	41	1	40	25	0	25	13	0	13	13	0	13	16	1	15	31	0	31	35	0	35	30	3	27	43	0	43	16	1	15	24	0	24	36	1	35	20	2	18	27	0	27	42	1	41	17	0	17	24	0	24
NW_025533332.1	23937	23938	*	78	1	77	80	0	80	27	0	27	22	0	22	22	1	21	82	1	81	18	0	18	29	0	29	29	0	29	44	2	42	14	2	12	32	7	25	27	1	26	43	11	32	64	2	62	21	2	19	78	14	64	31	0	31	49	0	49	43	0	43	18	0	18
NW_025533332.1	28528	28529	*	27	0	27	34	1	33	39	2	37	26	0	26	15	0	15	52	0	52	30	1	29	29	1	28	19	0	19	57	1	56	19	0	19	10	3	7	25	0	25	57	0	57	37	2	35	36	0	36	31	1	30	40	0	40	51	2	49	28	1	27	30	1	29
NC_059182.1	192932	192933	*	15	0	15	16	1	15	13	0	13	11	0	11	12	1	11	25	0	25	13	1	12	16	0	16	13	1	12	23	0	23	10	0	10	12	0	12	21	3	18	17	0	17	17	1	16	19	0	19	12	0	12	10	0	10	32	0	32	16	0	16	14	0	14
NC_059182.1	755785	755786	*	22	0	22	21	0	21	22	0	22	15	0	15	37	1	36	26	1	25	43	0	43	24	1	23	19	0	19	56	0	56	18	0	18	22	0	22	30	8	22	13	0	13	21	0	21	31	0	31	16	0	16	19	0	19	24	0	24	39	0	39	20	0	20
NC_059182.1	755820	755821	*	22	0	22	25	0	25	31	0	31	21	0	21	40	2	38	28	1	27	45	0	45	28	0	28	22	0	22	71	0	71	24	0	24	25	0	25	35	9	26	17	0	17	24	0	24	36	0	36	20	0	20	22	0	22	37	1	36	42	0	42	22	0	22
NC_059182.1	795096	795097	*	31	0	31	25	0	25	25	0	25	14	0	14	12	0	12	38	0	38	20	0	20	28	0	28	27	0	27	28	0	28	12	0	12	25	0	25	27	5	22	31	1	30	10	0	10	17	0	17	20	1	19	15	0	15	61	1	60	25	0	25	22	1	21
NC_059182.1	1722341	1722342	*	26	0	26	15	0	15	30	0	30	29	0	29	25	0	25	27	0	27	23	0	23	15	0	15	25	2	23	40	1	39	25	0	25	26	1	25	25	7	18	20	0	20	18	0	18	20	0	20	31	0	31	22	0	22	12	0	12	21	0	21	18	0	18
NC_059182.1	1817058	1817059	*	20	0	20	17	2	15	23	1	22	17	2	15	19	1	18	26	0	26	34	0	34	16	0	16	17	0	17	24	0	24	16	1	15	18	1	17	15	4	11	20	1	19	18	1	17	16	0	16	20	0	20	20	1	19	29	1	28	27	0	27	18	1	17
NC_059182.1	11271937	11271938	*	17	0	17	25	0	25	22	1	21	21	0	21	17	0	17	32	0	32	63	1	62	25	0	25	18	0	18	30	0	30	27	0	27	27	0	27	22	6	16	38	0	38	18	0	18	29	0	29	20	0	20	14	0	14	31	0	31	25	0	25	23	0	23
NC_059182.1	11380842	11380843	*	25	0	25	22	1	21	15	0	15	22	0	22	26	0	26	30	0	30	56	0	56	15	0	15	15	2	13	23	0	23	22	0	22	19	0	19	15	5	10	16	0	16	19	0	19	18	0	18	15	0	15	27	1	26	29	0	29	17	0	17	19	0	19
NC_059182.1	14052588	14052589	*	22	0	22	20	0	20	28	0	28	14	0	14	18	0	18	23	0	23	19	0	19	15	0	15	13	0	13	24	0	24	14	1	13	16	0	16	12	3	9	20	0	20	17	0	17	22	0	22	25	0	25	20	1	19	17	0	17	21	0	21	15	0	15
NC_059182.1	14052597	14052598	*	24	0	24	24	0	24	26	0	26	15	0	15	19	0	19	27	0	27	21	0	21	16	0	16	15	0	15	25	0	25	13	0	13	18	0	18	15	6	9	23	0	23	20	0	20	23	0	23	25	0	25	21	0	21	18	1	17	20	0	20	16	0	16
NC_059182.1	14566485	14566486	*	15	0	15	19	0	19	28	0	28	20	0	20	10	1	9	26	0	26	19	0	19	18	0	18	15	0	15	21	0	21	17	0	17	26	0	26	29	3	26	14	0	14	20	0	20	14	0	14	15	0	15	18	0	18	21	0	21	24	0	24	14	0	14
NC_059182.1	14731036	14731037	*	19	0	19	10	0	10	17	0	17	11	0	11	17	0	17	23	0	23	21	0	21	20	0	20	16	0	16	25	0	25	20	0	20	13	0	13	17	3	14	18	2	16	25	0	25	19	0	19	14	0	14	17	0	17	14	0	14	16	0	16	12	0	12
NC_059182.1	15142730	15142731	*	16	1	15	17	2	15	24	1	23	22	0	22	18	2	16	17	2	15	20	0	20	20	2	18	23	0	23	23	1	22	10	2	8	22	0	22	23	4	19	17	0	17	23	4	19	21	1	20	19	1	18	23	3	20	14	0	14	19	2	17	19	0	19
NC_059182.1	16514074	16514075	*	15	0	15	15	0	15	15	0	15	10	0	10	19	0	19	10	0	10	20	0	20	14	0	14	22	0	22	17	1	16	10	0	10	17	1	16	12	7	5	15	0	15	14	0	14	16	0	16	21	2	19	16	0	16	14	0	14	14	7	7	14	0	14
NC_059182.1	16514077	16514078	*	15	0	15	15	0	15	15	0	15	11	0	11	19	1	18	10	0	10	20	1	19	13	0	13	22	0	22	17	0	17	10	0	10	17	1	16	12	8	4	15	0	15	14	0	14	16	1	15	21	2	19	17	0	17	14	0	14	15	9	6	14	0	14
NC_059183.1	1730640	1730641	*	27	0	27	16	0	16	26	0	26	12	0	12	20	0	20	20	0	20	17	0	17	25	0	25	21	0	21	25	0	25	17	0	17	25	0	25	25	3	22	27	0	27	26	0	26	19	0	19	20	0	20	24	0	24	10	0	10	30	0	30	13	0	13
NC_059183.1	1736919	1736920	*	26	0	26	17	2	15	21	0	21	11	0	11	17	0	17	31	0	31	18	0	18	13	0	13	16	1	15	15	0	15	12	0	12	26	1	25	28	3	25	23	0	23	27	0	27	21	0	21	27	0	27	14	0	14	13	0	13	17	0	17	15	0	15
NC_059183.1	4445639	4445640	*	27	1	26	17	0	17	24	0	24	25	0	25	24	0	24	19	0	19	19	0	19	27	0	27	12	0	12	28	0	28	25	0	25	33	0	33	25	3	22	27	0	27	26	0	26	26	0	26	21	1	20	19	0	19	10	0	10	14	0	14	28	0	28
NC_059183.1	4975097	4975098	*	18	0	18	18	0	18	24	0	24	16	0	16	21	0	21	21	0	21	30	0	30	23	0	23	12	1	11	25	0	25	16	0	16	13	0	13	19	3	16	19	0	19	24	0	24	22	0	22	21	0	21	24	0	24	11	0	11	26	0	26	14	0	14
NC_059183.1	6919432	6919433	*	13	0	13	19	0	19	15	0	15	23	0	23	21	1	20	18	0	18	26	0	26	13	0	13	18	0	18	15	0	15	22	0	22	19	0	19	15	6	9	19	1	18	20	0	20	18	0	18	13	0	13	13	0	13	16	0	16	20	0	20	11	0	11
NC_059183.1	7862863	7862864	*	27	0	27	26	0	26	22	0	22	14	0	14	14	0	14	25	0	25	25	0	25	15	0	15	16	0	16	28	1	27	21	0	21	25	0	25	23	3	20	21	0	21	21	0	21	28	0	28	14	0	14	15	0	15	11	0	11	28	0	28	27	0	27
NC_059183.1	13077369	13077370	*	12	0	12	10	0	10	25	0	25	16	0	16	18	0	18	27	0	27	29	1	28	28	0	28	20	0	20	29	0	29	18	0	18	22	0	22	24	3	21	13	0	13	16	0	16	16	0	16	25	0	25	20	0	20	14	0	14	21	0	21	21	0	21
NC_059183.1	14631729	14631730	*	15	0	15	19	0	19	18	0	18	16	0	16	19	0	19	27	0	27	20	0	20	26	0	26	14	0	14	24	0	24	22	0	22	31	0	31	30	4	26	13	0	13	14	0	14	20	0	20	23	5	18	24	0	24	30	0	30	39	0	39	16	0	16
NC_059183.1	16016361	16016362	*	19	0	19	15	0	15	12	0	12	15	0	15	10	0	10	17	0	17	19	0	19	12	0	12	14	0	14	19	0	19	19	0	19	11	0	11	19	12	7	17	0	17	17	5	12	18	0	18	19	13	6	14	0	14	17	0	17	14	0	14	13	0	13
NC_059184.1	3880627	3880628	*	16	0	16	11	0	11	16	0	16	13	0	13	10	0	10	17	0	17	20	0	20	11	0	11	10	0	10	26	0	26	21	0	21	15	0	15	20	3	17	17	0	17	11	1	10	17	0	17	19	0	19	18	0	18	20	0	20	14	0	14	21	0	21
NC_059184.1	4460784	4460785	*	12	0	12	11	1	10	16	0	16	16	0	16	14	0	14	18	0	18	23	0	23	18	0	18	17	0	17	15	0	15	14	0	14	17	0	17	16	9	7	21	0	21	21	0	21	22	1	21	13	0	13	10	0	10	10	0	10	17	0	17	10	0	10
NC_059184.1	7662998	7662999	*	18	0	18	20	0	20	15	0	15	15	0	15	25	0	25	24	0	24	25	0	25	25	0	25	25	0	25	27	0	27	16	0	16	17	0	17	30	3	27	32	0	32	24	0	24	33	0	33	23	0	23	24	1	23	26	0	26	22	0	22	16	0	16
NC_059185.1	445294	445295	*	10	0	10	11	0	11	14	1	13	10	0	10	15	0	15	20	0	20	14	0	14	16	0	16	10	0	10	15	0	15	13	0	13	10	0	10	22	13	9	11	0	11	17	0	17	11	0	11	10	0	10	11	1	10	17	0	17	12	0	12	11	0	11
